SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30X6GRWY____	-63.748	-63.591	-63.759	-63.875	-63.735	-63.703	-63.840	-63.700	-63.738	-63.630	-63.770	-63.665	-63.735	-63.665	-63.707	-63.770	-63.840	-63.875	-63.770	-64.322	-63.734	-63.770	-64.080	-64.083	-63.700	-63.805	-63.700	-63.739	-63.781	-64.011	-63.697	-63.698	-120.346	-120.029	-119.821	-119.945	-119.875	-119.921	-119.980	-119.770	-120.308	-120.400	-120.400	-119.840	-119.840	-119.980	-119.892	-120.400	-119.910	-119.840	-119.875	-120.171	-120.338	-119.945	-120.278	-120.239	-120.015	-119.945	-119.910	-119.890	-119.901	-120.201	-120.271	-120.310	242.427	242.422	242.319	242.300	242.338	242.359	242.320	242.331	242.423	242.481	242.429	242.358	242.331	242.385	242.352	242.429	242.306	242.279	242.325	242.179	242.430	242.339	242.290	242.281	242.379	242.326	242.358	242.340	242.326	242.300	242.431	242.438	2016_7_19_16_57_09
FLQS30X6GRWV____	-63.735	-63.588	-63.766	-63.811	-63.735	-63.697	-63.771	-63.700	-63.728	-63.630	-63.770	-63.591	-63.665	-63.667	-63.702	-63.770	-63.702	-63.812	-63.700	-64.323	-63.735	-63.777	-64.079	-64.078	-63.703	-63.738	-63.699	-63.738	-63.758	-64.003	-63.700	-63.695	-120.400	-120.015	-119.804	-119.875	-119.805	-119.902	-119.909	-119.700	-120.287	-120.330	-120.330	-119.768	-119.770	-119.910	-119.874	-120.363	-119.838	-119.768	-119.805	-120.157	-120.330	-119.875	-120.262	-120.220	-119.947	-119.875	-119.837	-119.875	-119.851	-120.182	-120.260	-120.295	241.768	241.747	241.639	241.636	241.650	241.684	241.658	241.643	241.748	241.793	241.741	241.697	241.670	241.696	241.676	241.748	241.669	241.614	241.664	241.502	241.754	241.649	241.613	241.605	241.691	241.663	241.670	241.663	241.651	241.625	241.753	241.762	2016_7_19_16_57_09
FLQS30WFGRWV____	-63.665	-63.525	-63.700	-63.735	-63.665	-63.628	-63.704	-63.630	-63.665	-63.630	-63.700	-63.595	-63.665	-63.601	-63.639	-63.700	-63.635	-63.742	-63.634	-64.261	-63.665	-63.700	-64.010	-64.011	-63.700	-63.673	-63.632	-63.665	-63.735	-63.943	-63.700	-63.628	-120.330	-120.013	-119.801	-119.875	-119.805	-119.900	-119.910	-119.700	-120.295	-120.400	-120.330	-119.840	-119.840	-119.908	-119.873	-120.400	-119.837	-119.765	-119.804	-120.153	-120.330	-119.875	-120.253	-120.214	-120.015	-119.872	-119.835	-119.875	-119.910	-120.178	-120.260	-120.289	242.454	242.444	242.337	242.338	242.351	242.383	242.357	242.343	242.447	242.481	242.441	242.384	242.358	242.395	242.374	242.455	242.368	242.314	242.362	242.198	242.454	242.351	242.311	242.303	242.379	242.361	242.369	242.364	242.345	242.321	242.428	242.460	2016_7_19_16_57_09
FLQS30VBGRWV____	-63.665	-63.475	-63.682	-63.735	-63.660	-63.630	-63.700	-63.630	-63.665	-63.560	-63.700	-63.525	-63.595	-63.595	-63.630	-63.700	-63.630	-63.735	-63.630	-64.243	-63.665	-63.700	-63.966	-63.997	-63.630	-63.665	-63.623	-63.662	-63.670	-63.925	-63.630	-63.611	-120.470	-120.103	-119.930	-120.015	-119.889	-120.050	-120.050	-119.840	-120.435	-120.470	-120.470	-119.910	-119.910	-120.050	-120.085	-120.540	-119.980	-119.910	-119.945	-120.277	-120.400	-120.015	-120.353	-120.350	-120.085	-120.015	-119.963	-119.961	-119.975	-120.315	-120.400	-120.416	242.482	242.480	242.369	242.366	242.369	242.412	242.386	242.371	242.475	242.521	242.469	242.424	242.398	242.425	242.419	242.483	242.398	242.345	242.391	242.229	242.468	242.379	242.347	242.335	242.419	242.392	242.398	242.383	242.383	242.354	242.481	242.491	2016_7_19_16_57_09
FLQS30UFGRWV____	-63.741	-63.595	-63.769	-63.845	-63.775	-63.733	-63.811	-63.711	-63.732	-63.626	-63.769	-63.598	-63.674	-63.707	-63.739	-63.767	-63.711	-63.817	-63.742	-64.322	-63.735	-63.783	-64.080	-64.076	-63.707	-63.743	-63.741	-63.744	-63.789	-64.009	-63.696	-63.694	-120.447	-120.103	-119.894	-119.995	-119.923	-120.025	-120.030	-119.789	-120.409	-120.413	-120.415	-119.892	-119.858	-120.032	-119.994	-120.484	-119.928	-119.859	-119.929	-120.287	-120.414	-119.964	-120.385	-120.346	-120.067	-119.964	-119.960	-119.963	-119.971	-120.277	-120.343	-120.382	241.775	241.761	241.655	241.647	241.659	241.695	241.667	241.656	241.771	241.811	241.758	241.719	241.684	241.706	241.686	241.773	241.684	241.631	241.672	241.528	241.771	241.664	241.637	241.631	241.713	241.679	241.679	241.679	241.663	241.642	241.771	241.780	2016_7_19_16_57_09
FLQS30TYGRWV____	-63.595	-63.437	-63.609	-63.665	-63.595	-63.560	-63.630	-63.490	-63.595	-63.472	-63.630	-63.455	-63.518	-63.516	-63.560	-63.612	-63.550	-63.665	-63.550	-64.138	-63.583	-63.630	-63.895	-63.919	-63.560	-63.584	-63.550	-63.595	-63.601	-63.821	-63.560	-63.537	-120.400	-120.076	-119.863	-119.945	-119.875	-119.980	-119.980	-119.770	-120.365	-120.382	-120.400	-119.840	-119.831	-119.970	-120.015	-120.453	-119.897	-119.840	-119.864	-120.222	-120.354	-119.945	-120.324	-120.279	-120.015	-119.934	-119.896	-119.945	-119.910	-120.244	-120.330	-120.354	241.820	241.815	241.709	241.704	241.717	241.750	241.724	241.735	241.813	241.862	241.807	241.762	241.736	241.765	241.757	241.824	241.738	241.683	241.731	241.583	241.815	241.717	241.694	241.676	241.757	241.732	241.738	241.730	241.721	241.705	241.819	241.833	2016_7_19_16_57_09
FLQS30T7GRWV____	-63.780	-63.594	-63.773	-63.817	-63.742	-63.701	-63.840	-63.669	-63.738	-63.631	-63.770	-63.594	-63.676	-63.671	-63.710	-63.775	-63.706	-63.814	-63.706	-64.331	-63.738	-63.786	-64.084	-64.084	-63.711	-63.805	-63.707	-63.744	-63.762	-64.011	-63.700	-63.701	-120.420	-120.084	-119.871	-119.943	-119.870	-119.966	-120.050	-119.767	-120.354	-120.388	-120.400	-119.836	-119.837	-119.978	-119.942	-120.426	-119.906	-119.834	-119.873	-120.229	-120.389	-119.940	-120.329	-120.288	-120.015	-120.015	-119.905	-119.942	-119.918	-120.250	-120.315	-120.361	242.429	242.432	242.324	242.321	242.335	242.369	242.334	242.342	242.432	242.478	242.429	242.383	242.353	242.383	242.361	242.432	242.356	242.301	242.349	242.187	242.439	242.332	242.298	242.290	242.375	242.340	242.355	242.348	242.337	242.310	242.438	242.447	2016_7_19_16_57_10
FLQS30S7GRWV____	-63.665	-63.506	-63.680	-63.728	-63.657	-63.630	-63.692	-63.630	-63.665	-63.560	-63.700	-63.525	-63.595	-63.595	-63.624	-63.700	-63.624	-63.735	-63.625	-64.239	-63.665	-63.695	-63.994	-63.995	-63.620	-63.655	-63.623	-63.656	-63.673	-63.923	-63.630	-63.608	-120.260	-119.930	-119.724	-119.794	-119.723	-119.840	-119.825	-119.630	-120.225	-120.330	-120.330	-119.700	-119.700	-119.840	-119.793	-120.330	-119.759	-119.700	-119.726	-120.072	-120.260	-119.794	-120.178	-120.142	-119.863	-119.792	-119.756	-119.792	-119.772	-120.106	-120.190	-120.209	241.766	241.761	241.655	241.651	241.663	241.697	241.671	241.655	241.760	241.819	241.767	241.708	241.682	241.710	241.689	241.767	241.683	241.630	241.676	241.516	241.766	241.663	241.628	241.620	241.705	241.678	241.683	241.677	241.667	241.640	241.766	241.778	2016_7_19_16_57_10
FLQS30RRGRWV____	-63.553	-63.402	-63.578	-63.657	-63.584	-63.542	-63.622	-63.560	-63.543	-63.470	-63.612	-63.440	-63.517	-63.516	-63.551	-63.614	-63.515	-63.655	-63.552	-64.171	-63.576	-63.624	-63.922	-63.921	-63.555	-63.585	-63.549	-63.553	-63.600	-63.824	-63.509	-63.505	-120.419	-120.101	-119.895	-119.996	-119.923	-120.024	-120.028	-119.840	-120.377	-120.437	-120.441	-119.892	-119.894	-120.032	-119.995	-120.480	-119.926	-119.889	-119.929	-120.282	-120.442	-119.996	-120.385	-120.347	-120.065	-119.995	-119.959	-119.962	-119.975	-120.277	-120.341	-120.381	241.839	241.833	241.727	241.717	241.730	241.766	241.737	241.723	241.835	241.874	241.822	241.778	241.749	241.777	241.757	241.829	241.756	241.697	241.743	241.583	241.835	241.730	241.696	241.688	241.769	241.744	241.750	241.750	241.734	241.711	241.841	241.850	2016_7_19_16_57_10
FLQS30R2GRWV____	-63.685	-63.536	-63.702	-63.780	-63.677	-63.637	-63.714	-63.700	-63.677	-63.567	-63.709	-63.595	-63.665	-63.615	-63.645	-63.704	-63.680	-63.748	-63.648	-64.265	-63.674	-63.717	-64.020	-64.022	-63.678	-63.676	-63.678	-63.671	-63.720	-63.950	-63.638	-63.637	-120.202	-119.894	-119.677	-119.778	-119.676	-119.776	-119.783	-119.630	-120.164	-120.199	-120.200	-119.700	-119.700	-119.786	-119.749	-120.296	-119.747	-119.640	-119.680	-120.030	-120.198	-119.750	-120.136	-120.094	-119.851	-119.748	-119.744	-119.780	-119.755	-120.058	-120.126	-120.170	242.422	242.416	242.311	242.302	242.320	242.355	242.328	242.303	242.417	242.465	242.412	242.356	242.330	242.366	242.347	242.433	242.333	242.287	242.332	242.172	242.425	242.320	242.284	242.275	242.355	242.335	242.334	242.343	242.320	242.295	242.424	242.433	2016_7_19_16_57_10
FLQS30QXGRWV____	-63.591	-63.440	-63.612	-63.657	-63.588	-63.546	-63.623	-63.554	-63.578	-63.472	-63.613	-63.443	-63.520	-63.520	-63.554	-63.609	-63.554	-63.658	-63.553	-64.140	-63.582	-63.625	-63.926	-63.895	-63.555	-63.585	-63.554	-63.585	-63.604	-63.853	-63.539	-63.540	-120.459	-120.146	-119.939	-120.008	-119.936	-120.036	-120.042	-119.833	-120.420	-120.452	-120.450	-119.902	-119.904	-120.042	-120.005	-120.521	-119.972	-119.902	-119.940	-120.295	-120.424	-120.008	-120.397	-120.361	-120.077	-120.007	-119.970	-120.006	-119.984	-120.322	-120.384	-120.425	241.854	241.848	241.743	241.740	241.752	241.787	241.759	241.744	241.851	241.896	241.844	241.799	241.771	241.798	241.778	241.859	241.772	241.719	241.765	241.617	241.850	241.752	241.717	241.721	241.792	241.767	241.771	241.766	241.755	241.729	241.858	241.866	2016_7_19_16_57_10
FLQS30QPGRWV____	-63.744	-63.587	-63.769	-63.814	-63.735	-63.703	-63.777	-63.707	-63.731	-63.629	-63.769	-63.597	-63.675	-63.675	-63.707	-63.772	-63.708	-63.811	-63.708	-64.329	-63.734	-63.782	-64.078	-64.082	-63.708	-63.743	-63.706	-63.743	-63.793	-64.010	-63.699	-63.693	-120.331	-120.012	-119.809	-119.879	-119.805	-119.907	-119.907	-119.702	-120.291	-120.325	-120.322	-119.774	-119.773	-119.917	-119.877	-120.361	-119.842	-119.771	-119.809	-120.165	-120.322	-119.878	-120.267	-120.231	-119.945	-119.878	-119.841	-119.877	-119.853	-120.194	-120.256	-120.292	241.751	241.747	241.638	241.636	241.650	241.682	241.655	241.640	241.748	241.793	241.740	241.696	241.666	241.695	241.675	241.747	241.668	241.615	241.661	241.501	241.753	241.647	241.614	241.606	241.688	241.662	241.668	241.662	241.638	241.625	241.753	241.762	2016_7_19_16_57_10
FLQS30QMGRWV____	-63.590	-63.440	-63.581	-63.663	-63.550	-63.545	-63.629	-63.557	-63.579	-63.476	-63.617	-63.442	-63.521	-63.520	-63.560	-63.616	-63.553	-63.661	-63.553	-64.174	-63.587	-63.629	-63.928	-63.926	-63.557	-63.588	-63.585	-63.591	-63.607	-63.854	-63.540	-63.542	-120.378	-120.065	-119.824	-119.926	-119.820	-119.954	-119.960	-119.754	-120.340	-120.340	-120.371	-119.823	-119.824	-119.964	-119.895	-120.441	-119.891	-119.821	-119.858	-120.209	-120.342	-119.927	-120.315	-120.276	-119.996	-119.926	-119.925	-119.926	-119.904	-120.239	-120.303	-120.345	241.817	241.812	241.711	241.701	241.722	241.751	241.721	241.707	241.814	241.853	241.806	241.763	241.734	241.762	241.734	241.820	241.736	241.681	241.729	241.567	241.812	241.714	241.680	241.673	241.755	241.729	241.730	241.728	241.718	241.692	241.821	241.829	2016_7_19_16_57_10
FLQS30Q9GRWY____	-63.737	-63.551	-63.727	-63.805	-63.735	-63.700	-63.770	-63.700	-63.735	-63.630	-63.770	-63.595	-63.665	-63.665	-63.702	-63.770	-63.698	-63.806	-63.700	-64.320	-63.735	-63.775	-64.072	-64.069	-63.700	-63.805	-63.697	-63.736	-63.782	-64.001	-63.700	-63.685	-120.298	-119.950	-119.749	-119.849	-119.805	-119.910	-119.910	-119.700	-120.225	-120.260	-120.260	-119.770	-119.770	-119.910	-119.815	-120.400	-119.778	-119.706	-119.805	-120.099	-120.260	-119.816	-120.203	-120.198	-119.945	-119.875	-119.777	-119.813	-119.822	-120.127	-120.260	-120.231	242.421	242.422	242.316	242.307	242.325	242.358	242.332	242.317	242.408	242.454	242.401	242.370	242.344	242.371	242.339	242.429	242.333	242.279	242.338	242.165	242.414	242.312	242.278	242.278	242.365	242.312	242.333	242.326	242.310	242.289	242.428	242.428	2016_7_19_16_57_10
FLQS30Q9GRWV____	-63.575	-63.390	-63.571	-63.614	-63.540	-63.497	-63.573	-63.509	-63.562	-63.428	-63.568	-63.395	-63.478	-63.472	-63.507	-63.567	-63.504	-63.613	-63.506	-64.127	-63.568	-63.612	-63.875	-63.873	-63.545	-63.574	-63.506	-63.544	-63.597	-63.804	-63.497	-63.490	-120.427	-120.085	-119.878	-119.950	-119.874	-119.972	-119.983	-119.773	-120.389	-120.395	-120.396	-119.842	-119.845	-119.983	-119.946	-120.465	-119.911	-119.840	-119.879	-120.236	-120.394	-119.978	-120.335	-120.295	-120.050	-119.977	-119.910	-119.947	-119.924	-120.259	-120.325	-120.365	242.507	242.508	242.400	242.399	242.411	242.447	242.420	242.403	242.504	242.555	242.503	242.459	242.429	242.458	242.437	242.517	242.432	242.377	242.425	242.264	242.503	242.404	242.377	242.370	242.444	242.419	242.431	242.424	242.399	242.389	242.516	242.526	2016_7_19_16_57_11
FLQS30Q3GRWV____	-63.515	-63.328	-63.536	-63.584	-63.511	-63.468	-63.543	-63.478	-63.501	-63.395	-63.506	-63.385	-63.445	-63.442	-63.440	-63.505	-63.477	-63.582	-63.478	-64.061	-63.470	-63.550	-63.816	-63.817	-63.478	-63.474	-63.475	-63.512	-63.529	-63.746	-63.490	-63.432	-120.452	-120.104	-119.933	-120.001	-119.931	-120.029	-120.032	-119.826	-120.411	-120.440	-120.415	-119.910	-119.897	-120.035	-120.004	-120.485	-119.966	-119.895	-119.933	-120.284	-120.416	-120.002	-120.387	-120.352	-120.068	-120.003	-119.964	-120.000	-119.979	-120.315	-120.400	-120.383	242.534	242.535	242.424	242.420	242.433	242.468	242.441	242.425	242.531	242.576	242.530	242.476	242.451	242.479	242.474	242.544	242.453	242.399	242.446	242.298	242.544	242.433	242.410	242.402	242.472	242.461	242.453	242.446	242.436	242.421	242.533	242.552	2016_7_19_16_57_11
FLQS30Q2GRWV____	-63.595	-63.446	-63.617	-63.663	-63.595	-63.554	-63.700	-63.560	-63.595	-63.490	-63.630	-63.447	-63.595	-63.525	-63.560	-63.623	-63.559	-63.735	-63.557	-64.177	-63.595	-63.630	-63.936	-63.935	-63.630	-63.592	-63.558	-63.590	-63.635	-63.864	-63.560	-63.549	-120.400	-120.076	-119.872	-119.943	-119.875	-119.969	-120.050	-119.770	-120.365	-120.470	-120.400	-119.839	-119.910	-119.981	-119.944	-120.454	-119.907	-119.910	-119.873	-120.220	-120.400	-119.943	-120.328	-120.290	-120.085	-119.943	-119.907	-119.940	-119.948	-120.250	-120.330	-120.356	241.820	241.812	241.708	241.705	241.717	241.750	241.712	241.709	241.813	241.873	241.807	241.765	241.723	241.764	241.743	241.820	241.736	241.671	241.730	241.568	241.820	241.717	241.679	241.672	241.745	241.731	241.737	241.731	241.716	241.691	241.819	241.828	2016_7_19_16_57_11
FLQS30PHGRWY____	-63.594	-63.450	-63.620	-63.664	-63.664	-63.558	-63.699	-63.559	-63.587	-63.489	-63.618	-63.454	-63.524	-63.524	-63.629	-63.618	-63.565	-63.664	-63.564	-64.182	-63.584	-63.635	-63.936	-63.930	-63.629	-63.664	-63.560	-63.595	-63.642	-63.865	-63.551	-63.548	-120.271	-119.969	-119.764	-119.886	-119.816	-119.901	-119.921	-119.711	-120.249	-120.341	-120.310	-119.781	-119.781	-119.921	-119.886	-120.346	-119.794	-119.781	-119.799	-120.115	-120.277	-119.832	-120.220	-120.216	-119.956	-119.886	-119.830	-119.827	-119.840	-120.146	-120.213	-120.251	241.901	241.895	241.792	241.799	241.785	241.842	241.793	241.804	241.899	241.954	241.900	241.857	241.831	241.858	241.812	241.907	241.818	241.778	241.819	241.652	241.906	241.799	241.764	241.765	241.826	241.799	241.827	241.813	241.798	241.776	241.906	241.915	2016_7_19_16_57_11
FLQS30NWGRWV____	-63.547	-63.402	-63.577	-63.616	-63.580	-63.506	-63.585	-63.470	-63.537	-63.429	-63.571	-63.402	-63.474	-63.479	-63.510	-63.568	-63.514	-63.613	-63.516	-64.137	-63.536	-63.583	-63.881	-63.882	-63.511	-63.543	-63.552	-63.545	-63.595	-63.822	-63.495	-63.507	-120.319	-120.010	-119.800	-119.865	-119.791	-119.894	-119.901	-119.689	-120.278	-120.281	-120.314	-119.760	-119.759	-119.903	-119.864	-120.382	-119.830	-119.760	-119.798	-120.150	-120.312	-119.864	-120.255	-120.217	-119.938	-119.863	-119.829	-119.863	-119.840	-120.185	-120.242	-120.290	242.442	242.435	242.329	242.327	242.326	242.374	242.345	242.347	242.438	242.479	242.432	242.386	242.359	242.385	242.366	242.446	242.358	242.307	242.351	242.189	242.445	242.339	242.305	242.298	242.380	242.354	242.344	242.353	242.330	242.313	242.446	242.451	2016_7_19_16_57_11
FLQS30MRGRWY____	-63.466	-63.312	-63.486	-63.532	-63.462	-63.417	-63.497	-63.427	-63.451	-63.346	-63.487	-63.315	-63.393	-63.394	-63.428	-63.490	-63.430	-63.534	-63.428	-64.044	-63.454	-63.499	-63.798	-63.796	-63.425	-63.461	-63.428	-63.460	-63.503	-63.724	-63.414	-63.414	-120.335	-120.024	-119.809	-119.881	-119.809	-119.908	-119.918	-119.706	-120.296	-120.331	-120.331	-119.777	-119.777	-119.917	-119.879	-120.470	-119.845	-119.773	-119.813	-120.163	-120.333	-119.880	-120.269	-120.228	-119.954	-119.880	-119.844	-119.878	-119.887	-120.191	-120.259	-120.302	241.855	241.851	241.744	241.741	241.753	241.789	241.761	241.746	241.853	241.899	241.847	241.802	241.773	241.800	241.780	241.873	241.772	241.719	241.767	241.606	241.860	241.753	241.719	241.711	241.796	241.768	241.773	241.768	241.753	241.731	241.860	241.868	2016_7_19_16_57_11
FLQS30MKGRWV____	-63.665	-63.402	-63.603	-63.665	-63.595	-63.560	-63.630	-63.560	-63.595	-63.490	-63.630	-63.455	-63.525	-63.525	-63.560	-63.612	-63.545	-63.665	-63.560	-64.134	-63.595	-63.630	-63.923	-63.919	-63.560	-63.595	-63.560	-63.595	-63.597	-63.820	-63.560	-63.538	-120.400	-119.968	-119.790	-119.875	-119.805	-119.910	-119.910	-119.700	-120.295	-120.330	-120.330	-119.770	-119.770	-119.910	-119.875	-120.345	-119.823	-119.770	-119.805	-120.111	-120.330	-119.875	-120.248	-120.204	-119.945	-119.875	-119.840	-119.875	-119.836	-120.136	-120.260	-120.279	241.794	241.807	241.697	241.690	241.703	241.737	241.710	241.695	241.799	241.845	241.793	241.748	241.722	241.750	241.730	241.803	241.725	241.670	241.716	241.563	241.806	241.703	241.668	241.661	241.743	241.717	241.723	241.717	241.708	241.684	241.806	241.817	2016_7_19_16_57_11
FLQS30MJGRWV____	-63.525	-63.385	-63.552	-63.600	-63.525	-63.494	-63.565	-63.490	-63.525	-63.417	-63.561	-63.385	-63.525	-63.525	-63.499	-63.556	-63.498	-63.665	-63.490	-64.116	-63.524	-63.630	-63.873	-63.872	-63.495	-63.595	-63.499	-63.595	-63.576	-63.800	-63.490	-63.484	-120.260	-119.925	-119.721	-119.792	-119.735	-119.823	-119.823	-119.630	-120.225	-120.204	-120.206	-119.687	-119.700	-119.840	-119.757	-120.305	-119.756	-119.700	-119.735	-120.070	-120.237	-119.805	-120.144	-120.140	-119.861	-119.805	-119.719	-119.805	-119.766	-120.102	-120.190	-120.207	241.819	241.805	241.702	241.698	241.715	241.744	241.717	241.707	241.812	241.848	241.795	241.758	241.708	241.736	241.729	241.816	241.729	241.656	241.728	241.561	241.814	241.690	241.666	241.666	241.751	241.703	241.722	241.703	241.702	241.685	241.818	241.823	2016_7_19_16_57_11
FLQS30MEGRWV____	-63.519	-63.365	-63.506	-63.588	-63.514	-63.438	-63.553	-63.483	-63.509	-63.403	-63.560	-63.368	-63.450	-63.443	-63.445	-63.541	-63.480	-63.584	-63.443	-64.066	-63.508	-63.552	-63.820	-63.851	-63.482	-63.513	-63.480	-63.478	-63.529	-63.780	-63.470	-63.436	-120.324	-120.014	-119.802	-119.874	-119.802	-119.903	-119.911	-119.698	-120.290	-120.361	-120.330	-119.767	-119.770	-119.909	-119.876	-120.390	-119.838	-119.766	-119.805	-120.157	-120.325	-119.875	-120.261	-120.219	-119.980	-119.873	-119.836	-119.874	-119.848	-120.181	-120.249	-120.293	242.507	242.504	242.409	242.393	242.406	242.454	242.413	242.397	242.505	242.558	242.493	242.454	242.424	242.454	242.447	242.512	242.426	242.373	242.434	242.271	242.512	242.407	242.383	242.363	242.454	242.421	242.426	242.434	242.410	242.382	242.511	242.532	2016_7_19_16_57_12
FLQS30LFGRWY____	-63.190	-62.990	-63.165	-63.260	-63.174	-63.100	-63.171	-63.155	-63.168	-63.085	-63.225	-63.031	-63.107	-63.102	-63.139	-63.225	-63.137	-63.260	-63.106	-63.719	-63.190	-63.225	-63.478	-63.504	-63.155	-63.190	-63.140	-63.172	-63.188	-63.407	-63.155	-63.127	-120.480	-120.104	-119.899	-119.955	-119.890	-119.994	-119.998	-119.850	-120.377	-120.410	-120.410	-119.861	-119.861	-120.003	-119.964	-120.480	-119.926	-119.920	-119.896	-120.244	-120.410	-119.955	-120.352	-120.346	-120.095	-120.025	-119.928	-119.963	-119.938	-120.276	-120.410	-120.384	242.083	242.084	241.978	241.954	241.973	242.021	241.995	241.972	242.071	242.109	242.056	242.021	241.992	242.022	242.001	242.070	241.994	241.947	242.000	241.839	242.069	241.967	241.950	241.940	242.021	241.994	241.993	241.988	241.977	241.962	242.082	242.088	2016_7_19_16_57_12
FLQS30KNGRWV____	-63.799	-63.648	-63.788	-63.867	-63.795	-63.714	-63.831	-63.763	-63.788	-63.645	-63.822	-63.650	-63.728	-63.690	-63.762	-63.791	-63.761	-63.864	-63.760	-64.382	-63.788	-63.835	-64.100	-64.101	-63.761	-63.795	-63.763	-63.795	-63.812	-64.061	-63.720	-63.716	-120.386	-120.075	-119.865	-119.934	-119.862	-119.962	-119.967	-119.757	-120.345	-120.383	-120.380	-119.829	-119.829	-119.972	-119.933	-120.424	-119.898	-119.825	-119.865	-120.218	-120.382	-119.933	-120.321	-120.283	-120.005	-119.931	-119.896	-119.932	-119.912	-120.244	-120.279	-120.352	242.415	242.410	242.317	242.301	242.313	242.364	242.321	242.305	242.412	242.472	242.406	242.361	242.332	242.374	242.340	242.426	242.333	242.281	242.327	242.166	242.419	242.313	242.291	242.283	242.355	242.327	242.332	242.327	242.317	242.290	242.424	242.440	2016_7_19_16_57_12
FLQS30K5GRWY____	-63.665	-63.456	-63.630	-63.676	-63.595	-63.566	-63.700	-63.630	-63.600	-63.493	-63.634	-63.460	-63.665	-63.536	-63.570	-63.635	-63.569	-63.676	-63.630	-64.188	-63.665	-63.643	-63.943	-63.945	-63.630	-63.665	-63.569	-63.607	-63.654	-63.873	-63.630	-63.560	-120.470	-120.096	-119.887	-119.956	-119.945	-119.982	-120.050	-119.840	-120.369	-120.406	-120.404	-119.852	-119.910	-119.993	-119.954	-120.474	-119.920	-119.848	-119.945	-120.239	-120.470	-119.955	-120.343	-120.303	-120.085	-120.015	-119.919	-119.954	-119.965	-120.267	-120.400	-120.374	242.482	242.486	242.380	242.376	242.404	242.423	242.386	242.371	242.486	242.533	242.480	242.436	242.371	242.436	242.415	242.494	242.409	242.355	242.391	242.242	242.482	242.389	242.354	242.345	242.419	242.392	242.409	242.402	242.386	242.364	242.481	242.502	2016_7_19_16_57_12
FLQS30K3GRWY____	-63.735	-63.584	-63.760	-63.805	-63.734	-63.700	-63.840	-63.770	-63.735	-63.630	-63.770	-63.590	-63.665	-63.664	-63.700	-63.770	-63.699	-63.805	-63.770	-64.318	-63.735	-63.770	-64.072	-64.072	-63.700	-63.805	-63.699	-63.735	-63.750	-64.002	-63.700	-63.689	-120.470	-120.090	-119.883	-119.945	-119.878	-119.980	-120.050	-119.840	-120.435	-120.400	-120.400	-119.847	-119.840	-119.989	-119.952	-120.540	-119.915	-119.840	-119.945	-120.233	-120.400	-120.015	-120.338	-120.298	-120.085	-120.015	-119.915	-119.945	-119.928	-120.262	-120.400	-120.371	242.456	242.437	242.331	242.326	242.339	242.372	242.334	242.318	242.449	242.481	242.429	242.387	242.358	242.387	242.367	242.457	242.360	242.305	242.339	242.193	242.442	242.353	242.305	242.297	242.393	242.340	242.360	242.352	242.343	242.316	242.455	242.453	2016_7_19_16_57_12
