SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS30K5GRWY____	0.104	0.076	0.107	0.104	0.075	0.139	0.104	0.075	0.076	0.076	0.076	0.075	0.075	0.043	0.074	0.077	0.076	0.075	0.076	0.075	0.076	0.076	0.076	0.043	0.104	0.077	0.075	0.076	0.076	0.074	0.046	0.075	0.054	-0.005	0.026	0.024	-0.005	0.028	0.024	-0.037	-0.006	-0.006	-0.006	-0.005	-0.005	-0.036	-0.006	-0.004	-0.005	-0.037	-0.005	-0.006	-0.006	-0.006	-0.006	-0.036	0.025	-0.004	-0.005	-0.006	-0.004	-0.005	-0.006	-0.005	0.040	0.031	0.042	0.042	0.030	0.054	0.042	0.032	0.031	0.031	0.031	0.030	0.030	0.019	0.029	0.031	0.031	0.032	0.031	0.031	0.031	0.030	0.030	0.019	0.041	0.031	0.031	0.031	0.031	0.030	0.019	0.031	0.079	-0.003	0.032	2016_7_19_16_58_59
FLQS30K3GRWY____	0.018	0.016	0.046	0.048	0.049	0.018	0.048	0.045	0.047	0.018	0.018	0.017	0.049	0.047	0.018	0.048	0.018	0.045	0.047	0.046	0.018	0.046	0.046	0.047	0.019	0.048	0.046	0.018	0.048	0.018	0.017	0.046	-0.104	-0.060	-0.088	-0.061	-0.061	-0.061	-0.061	-0.035	-0.035	-0.003	-0.003	-0.060	-0.061	-0.032	-0.038	-0.061	-0.062	-0.035	-0.035	-0.035	-0.036	-0.059	-0.059	-0.032	-0.087	-0.061	-0.003	-0.036	-0.062	-0.062	-0.039	-0.003	0.011	0.009	0.022	0.022	0.022	0.009	0.022	0.020	0.020	0.007	0.007	0.010	0.022	0.020	0.008	0.022	0.009	0.020	0.020	0.020	0.008	0.021	0.021	0.020	0.011	0.022	0.019	0.008	0.021	0.010	0.008	0.019	0.035	-0.048	0.016	2016_7_19_16_58_59
FLQS30K1GRWY____	0.008	0.008	0.008	0.008	0.008	0.037	0.008	0.008	0.008	0.038	0.038	0.008	0.008	0.037	0.008	0.009	0.008	0.008	0.038	0.037	0.007	0.009	0.009	0.037	0.008	0.009	0.008	0.007	0.009	0.008	0.008	0.008	0.139	0.137	0.111	0.110	0.138	0.168	0.110	0.138	0.197	0.139	0.139	0.139	0.138	0.199	0.138	0.140	0.140	0.138	0.139	0.139	0.138	0.139	0.139	0.199	0.109	0.140	0.139	0.138	0.139	0.170	0.138	0.139	-0.002	-0.002	-0.000	-0.001	-0.002	0.009	-0.001	-0.003	-0.005	0.010	0.010	-0.002	-0.002	0.007	-0.002	-0.002	-0.002	-0.003	0.009	0.010	-0.003	-0.002	-0.002	0.007	-0.001	-0.002	-0.002	-0.003	-0.002	-0.003	-0.002	-0.002	0.015	0.143	0.000	2016_7_19_16_59_00
FLQS30JCGRWV____	-0.002	-0.003	0.030	-0.002	-0.002	-0.003	-0.002	-0.002	-0.002	-0.002	-0.002	-0.003	-0.002	-0.031	-0.002	-0.002	-0.033	-0.002	-0.001	-0.002	-0.033	-0.003	-0.003	-0.031	-0.002	-0.002	-0.002	-0.033	-0.002	-0.001	-0.002	-0.002	-0.045	-0.047	-0.100	-0.074	-0.042	-0.043	-0.074	-0.043	-0.072	-0.072	-0.072	-0.072	-0.042	-0.106	-0.072	-0.072	-0.072	-0.043	-0.073	-0.072	-0.073	-0.100	-0.100	-0.106	-0.099	-0.072	-0.072	-0.073	-0.073	-0.072	-0.073	-0.072	0.001	0.001	0.017	0.002	0.000	0.000	0.002	0.000	0.002	0.002	0.002	0.002	0.000	-0.009	0.002	0.002	-0.010	0.000	0.002	0.002	-0.011	0.003	0.003	-0.009	0.003	0.002	0.002	-0.011	0.002	0.002	0.002	0.002	-0.006	-0.072	0.000	2016_7_19_16_59_00
FLQS30J0GRWV____	0.024	0.022	0.022	0.025	0.023	0.021	0.025	0.021	0.056	0.024	0.024	0.053	0.023	0.025	0.023	0.024	0.055	0.021	0.054	0.084	0.053	0.025	0.025	0.025	0.024	0.024	0.025	0.053	0.054	0.054	0.023	0.025	-0.071	-0.093	-0.042	-0.121	-0.069	-0.095	-0.121	-0.070	-0.096	-0.068	-0.068	-0.041	-0.069	-0.094	-0.069	-0.069	-0.105	-0.070	-0.094	-0.068	-0.069	-0.071	-0.071	-0.094	-0.070	-0.069	-0.127	-0.069	-0.071	-0.071	-0.070	-0.127	0.012	0.012	0.011	0.015	0.012	0.012	0.015	0.012	0.026	0.013	0.013	0.022	0.012	0.014	0.012	0.013	0.026	0.012	0.026	0.037	0.023	0.013	0.013	0.014	0.012	0.013	0.015	0.023	0.025	0.024	0.012	0.015	0.033	-0.080	0.017	2016_7_19_16_59_00
FLQS30HZGRWY____	0.062	0.060	0.033	0.062	0.062	0.090	0.062	0.061	0.061	0.062	0.062	0.062	0.062	0.063	0.091	0.062	0.062	0.061	0.062	0.033	0.061	0.062	0.062	0.063	0.062	0.062	0.033	0.061	0.061	0.062	0.061	0.033	-0.015	-0.015	-0.052	-0.042	0.039	0.015	-0.042	0.042	0.009	-0.044	-0.044	0.010	0.039	-0.044	-0.016	-0.042	-0.041	0.042	0.015	-0.042	-0.014	-0.019	-0.019	-0.044	-0.041	-0.042	-0.040	-0.014	-0.016	-0.042	-0.016	-0.040	0.090	0.089	0.079	0.091	0.088	0.100	0.091	0.087	0.089	0.092	0.092	0.089	0.088	0.091	0.102	0.091	0.091	0.087	0.089	0.079	0.090	0.090	0.090	0.091	0.091	0.091	0.080	0.090	0.089	0.090	0.090	0.080	0.060	-0.018	0.089	2016_7_19_16_59_00
FLQS30H6GRWV____	0.012	0.010	0.010	0.010	0.011	0.010	0.010	0.036	0.008	0.038	0.038	-0.017	0.011	0.009	0.011	0.010	0.009	0.036	0.036	0.011	0.011	0.010	0.010	0.009	0.008	0.010	0.008	0.011	0.037	0.011	0.010	0.008	-0.050	0.009	0.041	0.009	0.008	0.009	0.009	0.034	0.033	0.066	0.066	-0.018	0.008	0.032	-0.044	-0.014	0.007	0.034	0.034	0.007	-0.017	-0.014	-0.014	0.032	0.041	-0.014	0.043	-0.017	-0.016	0.007	-0.043	0.043	0.642	0.639	0.638	0.639	0.639	0.639	0.639	0.648	0.637	0.648	0.648	0.630	0.639	0.637	0.642	0.640	0.638	0.648	0.648	0.639	0.641	0.639	0.639	0.637	0.637	0.640	0.637	0.641	0.651	0.639	0.640	0.637	0.014	0.010	0.640	2016_7_19_16_59_00
FLQS30GQGRWV____	-1.088	-1.053	-1.049	-1.052	-1.053	-1.053	-1.052	-1.052	-1.085	-1.053	-1.053	-1.019	-1.053	-1.051	-1.086	-1.053	-1.051	-1.052	-1.051	-1.052	-1.053	-1.052	-1.052	-1.051	-1.054	-1.053	-1.051	-1.053	-1.052	-1.053	-1.087	-1.051	-9.889	-9.858	-9.793	-9.829	-9.856	-9.884	-9.829	-9.857	-9.828	-9.827	-9.827	-9.856	-9.856	-9.886	-9.859	-9.856	-9.856	-9.857	-9.857	-9.829	-9.886	-9.852	-9.852	-9.886	-9.858	-9.856	-9.857	-9.886	-9.831	-9.858	-9.882	-9.857	0.405	0.419	0.415	0.414	0.416	0.417	0.414	0.417	0.397	0.414	0.414	0.429	0.416	0.417	0.400	0.414	0.412	0.417	0.416	0.415	0.414	0.414	0.414	0.417	0.416	0.414	0.416	0.414	0.415	0.410	0.401	0.416	-1.055	-9.855	0.414	2016_7_19_16_59_00
FLQS30GCGRWY____	-0.006	0.021	-0.005	-0.035	-0.007	-0.034	-0.035	-0.005	-0.006	-0.006	-0.006	-0.004	-0.007	-0.007	-0.007	-0.007	-0.006	-0.005	-0.005	-0.007	-0.006	-0.007	-0.007	-0.007	-0.007	-0.007	-0.005	-0.006	-0.006	-0.006	-0.036	-0.005	-0.028	0.026	-0.000	0.000	-0.001	-0.002	0.000	-0.002	-0.001	0.001	0.001	-0.001	-0.001	0.028	0.024	-0.001	0.001	-0.002	0.028	-0.000	-0.000	-0.022	-0.022	0.028	0.000	-0.001	0.026	-0.000	-0.000	-0.028	-0.024	0.026	-0.002	0.008	-0.002	-0.014	-0.003	-0.014	-0.014	-0.002	-0.003	-0.002	-0.002	-0.002	-0.003	-0.004	-0.004	-0.003	-0.002	-0.002	-0.004	-0.002	-0.003	-0.002	-0.002	-0.004	-0.003	-0.003	-0.003	-0.003	-0.002	-0.001	-0.013	-0.003	-0.009	0.002	-0.004	2016_7_19_16_59_01
FLQS30G5GRWY____	0.183	0.153	0.152	0.183	0.182	0.153	0.183	0.222	0.182	0.183	0.183	0.183	0.182	0.151	0.154	0.155	0.153	0.222	0.154	0.154	0.182	0.153	0.153	0.151	0.182	0.155	0.154	0.182	0.154	0.183	0.122	0.154	0.023	-0.011	-0.066	-0.011	-0.011	-0.010	-0.011	-0.014	-0.010	-0.010	-0.010	-0.009	-0.011	-0.043	-0.011	-0.011	-0.007	-0.014	-0.044	-0.039	-0.012	-0.012	-0.012	-0.043	0.022	-0.011	-0.039	-0.012	-0.040	-0.010	-0.011	-0.039	0.747	0.736	0.738	0.749	0.748	0.736	0.749	0.765	0.748	0.748	0.748	0.748	0.748	0.737	0.736	0.737	0.737	0.765	0.737	0.738	0.748	0.736	0.736	0.737	0.747	0.737	0.737	0.748	0.737	0.748	0.724	0.737	0.168	-0.017	0.743	2016_7_19_16_59_01
FLQS30E9GRWY____	-0.100	-0.070	-0.070	-0.070	-0.100	-0.070	-0.070	-0.069	-0.071	-0.100	-0.100	-0.100	-0.100	-0.069	-0.071	-0.070	-0.039	-0.069	-0.072	-0.070	-0.069	-0.070	-0.070	-0.069	-0.100	-0.070	-0.040	-0.069	-0.071	-0.102	-0.071	-0.040	-0.010	0.019	0.013	0.019	-0.010	0.019	0.019	-0.009	0.049	0.041	0.041	0.018	-0.010	-0.009	0.021	0.040	0.022	-0.009	0.021	0.046	0.020	0.041	0.041	-0.009	0.018	0.040	0.045	0.020	0.045	0.019	0.040	0.045	0.634	0.645	0.645	0.645	0.634	0.644	0.645	0.647	0.644	0.632	0.632	0.634	0.634	0.647	0.645	0.644	0.657	0.647	0.645	0.644	0.646	0.644	0.644	0.647	0.633	0.644	0.657	0.646	0.644	0.632	0.644	0.657	-0.075	0.022	0.643	2016_7_19_16_59_01
FLQS30DZGRWV	-0.028	-0.031	-0.031	-0.030	-0.057	-0.029	-0.030	-0.095	-0.057	-0.028	-0.028	-0.059	-0.057	-0.029	-0.029	-0.059	-0.058	-0.095	-0.057	-0.031	-0.056	-0.057	-0.057	-0.029	-0.029	-0.059	-0.029	-0.056	-0.058	-0.029	-0.027	-0.029	-0.070	-0.071	-0.009	-0.013	-0.069	-0.070	-0.013	-0.068	-0.068	-0.070	-0.070	-0.096	-0.069	-0.068	-0.068	-0.013	-0.069	-0.068	-0.069	-0.067	-0.101	-0.070	-0.070	-0.068	-0.069	-0.013	-0.070	-0.101	-0.125	-0.036	-0.068	-0.070	-0.683	-0.683	-0.686	-0.685	-0.694	-0.683	-0.685	-0.710	-0.695	-0.683	-0.683	-0.694	-0.694	-0.683	-0.683	-0.698	-0.695	-0.710	-0.695	-0.684	-0.693	-0.694	-0.694	-0.683	-0.683	-0.698	-0.683	-0.693	-0.692	-0.684	-0.683	-0.683	-0.045	-0.064	-0.690	2016_7_19_16_59_01
FLQS30D5GRWQ____	-0.086	-0.087	-0.087	-0.117	-0.088	-0.087	-0.117	-0.114	-0.087	-0.116	-0.116	-0.087	-0.088	-0.114	-0.087	-0.087	-0.084	-0.114	-0.087	-0.088	-0.115	-0.088	-0.088	-0.114	-0.088	-0.087	-0.088	-0.115	-0.057	-0.115	-0.087	-0.088	0.015	0.040	0.011	0.012	0.038	0.016	0.012	0.013	0.015	0.040	0.040	0.015	0.038	0.013	0.017	0.040	0.041	0.013	0.015	0.014	0.015	0.016	0.016	0.013	0.067	0.040	0.037	0.015	0.040	0.040	-0.008	0.037	-0.035	-0.037	-0.035	-0.048	-0.036	-0.036	-0.048	-0.046	-0.035	-0.048	-0.048	-0.036	-0.036	-0.046	-0.036	-0.037	-0.036	-0.046	-0.036	-0.036	-0.047	-0.036	-0.036	-0.046	-0.039	-0.037	-0.037	-0.047	-0.025	-0.048	-0.035	-0.037	-0.096	0.025	-0.040	2016_7_19_16_59_01
FLQS30CMGRWQ____	0.021	0.047	0.077	0.020	0.021	0.047	0.020	0.048	0.020	0.049	0.049	0.021	0.021	0.050	0.020	0.020	0.049	0.048	0.048	0.047	0.049	0.021	0.021	0.050	0.020	0.020	0.078	0.049	0.020	0.021	0.021	0.078	-0.012	-0.015	0.020	-0.065	-0.039	-0.041	-0.065	-0.012	-0.012	-0.010	-0.010	-0.040	-0.039	-0.041	-0.067	-0.040	-0.009	-0.012	-0.011	-0.015	-0.010	-0.041	-0.041	-0.041	0.018	-0.040	-0.011	-0.010	-0.066	-0.041	-0.065	-0.011	0.518	0.529	0.540	0.520	0.519	0.530	0.520	0.529	0.518	0.530	0.530	0.520	0.519	0.531	0.520	0.519	0.530	0.529	0.529	0.529	0.529	0.519	0.519	0.531	0.517	0.519	0.541	0.529	0.520	0.520	0.520	0.541	0.037	-0.028	0.525	2016_7_19_16_59_01
FLQS30BWGRWY____	-0.048	-0.048	-0.084	-0.049	-0.048	-0.049	-0.049	-0.048	-0.048	-0.047	-0.047	-0.050	-0.048	-0.048	-0.048	-0.048	-0.048	-0.048	-0.048	0.023	-0.017	-0.048	-0.048	-0.048	-0.050	-0.048	-0.051	-0.017	-0.048	-0.019	-0.020	-0.051	-0.011	-0.038	-0.038	-0.065	-0.037	-0.039	-0.065	-0.011	-0.012	-0.039	-0.039	-0.038	-0.037	-0.013	-0.012	0.018	-0.039	-0.011	-0.039	-0.010	-0.036	-0.012	-0.012	-0.013	-0.009	0.018	-0.008	-0.036	-0.008	-0.010	-0.013	-0.008	-0.018	-0.018	-0.032	-0.017	-0.018	-0.018	-0.017	-0.019	-0.019	-0.018	-0.018	-0.018	-0.018	-0.019	-0.019	-0.020	-0.018	-0.019	-0.018	0.010	-0.005	-0.018	-0.018	-0.019	-0.020	-0.020	-0.020	-0.005	-0.019	-0.007	-0.007	-0.020	-0.043	-0.023	-0.017	2016_7_19_16_59_01
FLQS30BJGRWV____	0.061	0.061	0.029	0.061	0.061	0.061	0.061	0.061	0.061	0.060	0.060	0.030	0.061	0.060	0.060	0.060	0.061	0.061	0.060	0.061	0.027	0.089	0.089	0.060	0.061	0.060	0.061	0.027	0.061	0.030	0.061	0.061	-0.012	-0.012	-0.045	-0.012	-0.012	-0.012	-0.012	-0.013	-0.013	-0.011	-0.011	-0.011	-0.012	-0.048	-0.014	-0.011	-0.046	-0.013	-0.012	-0.013	-0.011	-0.015	-0.015	-0.048	-0.004	-0.011	-0.039	-0.011	-0.012	-0.012	-0.014	-0.039	0.025	0.025	0.014	0.025	0.025	0.025	0.025	0.025	0.025	0.024	0.024	0.012	0.025	0.026	0.025	0.025	0.027	0.025	0.025	0.026	0.012	0.037	0.037	0.026	0.024	0.025	0.027	0.012	0.025	0.012	0.025	0.027	0.057	-0.018	0.024	2016_7_19_16_59_01
FLQS30AEGRWV____	-0.035	-0.062	-0.062	-0.063	-0.063	-0.034	-0.063	-0.091	-0.063	-0.064	-0.064	-0.037	-0.063	-0.064	-0.035	-0.063	-0.063	-0.091	-0.064	-0.062	-0.063	-0.064	-0.064	-0.064	-0.063	-0.063	-0.062	-0.063	-0.063	-0.064	-0.035	-0.062	-0.010	-0.008	-0.009	-0.006	-0.046	0.056	-0.006	-0.104	-0.010	-0.008	-0.008	-0.009	-0.046	-0.009	-0.006	-0.033	-0.008	-0.104	-0.009	-0.011	-0.009	-0.033	-0.033	-0.009	-0.010	-0.033	-0.032	-0.009	-0.009	-0.009	-0.010	-0.032	-0.014	-0.024	-0.025	-0.025	-0.024	-0.016	-0.025	-0.033	-0.025	-0.025	-0.025	-0.014	-0.024	-0.025	-0.013	-0.024	-0.026	-0.033	-0.025	-0.025	-0.025	-0.024	-0.024	-0.025	-0.024	-0.024	-0.024	-0.025	-0.025	-0.026	-0.014	-0.024	-0.060	-0.020	-0.024	2016_7_19_16_59_02
FLQS309TGRWY____	0.095	0.126	0.099	0.126	0.126	0.097	0.126	0.098	0.097	0.095	0.095	0.129	0.126	0.126	0.126	0.126	0.126	0.098	0.128	0.100	0.126	0.097	0.097	0.126	0.126	0.126	0.100	0.126	0.097	0.127	0.126	0.100	-0.091	-0.060	-0.088	-0.032	-0.058	-0.060	-0.032	-0.059	-0.033	-0.033	-0.033	-0.033	-0.058	-0.033	-0.060	-0.090	-0.033	-0.059	-0.059	-0.061	-0.062	-0.059	-0.059	-0.033	-0.032	-0.090	-0.060	-0.062	-0.088	-0.061	-0.060	-0.060	0.042	0.054	0.044	0.052	0.053	0.041	0.052	0.042	0.040	0.039	0.039	0.053	0.053	0.052	0.053	0.055	0.052	0.042	0.054	0.042	0.054	0.041	0.041	0.052	0.052	0.055	0.043	0.054	0.043	0.053	0.053	0.043	0.114	-0.056	0.048	2016_7_19_16_59_02
FLQS309QGRWV____	-0.002	-0.000	-0.028	0.027	-0.029	0.000	0.027	-0.001	-0.032	-0.002	-0.002	-0.002	-0.029	-0.002	-0.002	0.027	-0.002	-0.001	-0.002	0.000	-0.001	-0.030	-0.030	-0.002	-0.002	0.027	-0.028	-0.001	-0.001	-0.032	-0.002	-0.028	-0.014	-0.043	-0.076	-0.014	-0.042	-0.043	-0.014	-0.045	-0.019	-0.014	-0.014	-0.046	-0.042	-0.020	-0.041	-0.015	-0.014	-0.045	-0.020	-0.044	-0.044	-0.071	-0.071	-0.020	-0.016	-0.015	-0.046	-0.044	-0.016	-0.044	-0.017	-0.046	-0.000	0.002	-0.008	0.011	-0.010	0.002	0.011	0.001	-0.012	0.000	0.000	0.001	-0.010	-0.000	0.001	0.011	0.000	0.001	0.000	0.002	0.001	-0.009	-0.009	-0.000	-0.000	0.011	-0.010	0.001	0.000	-0.011	-0.000	-0.010	-0.006	-0.034	-0.001	2016_7_19_16_59_02
FLQS309NGRWM____	0.114	0.176	0.176	0.177	0.121	0.148	0.177	0.148	0.148	0.178	0.178	0.178	0.121	0.148	0.150	0.177	0.146	0.148	0.149	0.176	0.149	0.148	0.148	0.148	0.150	0.177	0.148	0.149	0.148	0.148	0.149	0.148	-0.007	0.049	-0.005	-0.005	-0.034	-0.004	-0.005	-0.005	-0.060	0.023	0.023	-0.005	-0.034	-0.006	-0.006	-0.005	-0.006	-0.005	-0.006	-0.005	-0.034	-0.009	-0.009	-0.006	0.020	-0.005	-0.006	-0.034	-0.006	-0.005	-0.006	-0.006	0.046	0.070	0.071	0.071	0.050	0.059	0.071	0.060	0.062	0.071	0.071	0.072	0.050	0.060	0.060	0.072	0.060	0.060	0.060	0.072	0.061	0.060	0.060	0.060	0.059	0.072	0.060	0.061	0.060	0.060	0.060	0.060	0.155	-0.007	0.063	2016_7_19_16_59_02
FLQS308YGRWQ____	-0.083	-0.083	-0.084	-0.053	-0.083	-0.083	-0.053	-0.111	-0.110	-0.054	-0.054	-0.111	-0.083	-0.081	-0.083	-0.083	-0.112	-0.111	-0.111	-0.084	-0.083	-0.083	-0.083	-0.081	-0.081	-0.083	-0.084	-0.083	-0.111	-0.111	-0.083	-0.084	0.029	0.056	0.022	0.088	0.055	0.055	0.088	0.029	0.029	0.095	0.095	0.056	0.055	0.032	0.056	0.057	0.062	0.029	0.029	0.087	0.057	0.034	0.034	0.032	0.085	0.057	0.056	0.057	0.029	0.055	0.057	0.056	-0.035	-0.036	-0.035	-0.025	-0.036	-0.036	-0.025	-0.046	-0.046	-0.025	-0.025	-0.048	-0.036	-0.034	-0.036	-0.036	-0.048	-0.046	-0.046	-0.037	-0.036	-0.034	-0.034	-0.034	-0.036	-0.036	-0.036	-0.036	-0.046	-0.047	-0.036	-0.036	-0.086	0.053	-0.037	2016_7_19_16_59_02
FLQS3084GRWM____	-0.110	-0.138	-0.167	-0.139	-0.138	-0.139	-0.139	-0.167	-0.139	-0.139	-0.139	-0.113	-0.138	-0.139	-0.139	-0.139	-0.140	-0.167	-0.140	-0.139	-0.139	-0.139	-0.139	-0.139	-0.109	-0.139	-0.111	-0.139	-0.139	-0.140	-0.138	-0.111	0.204	0.204	0.171	0.205	0.231	0.204	0.205	0.199	0.200	0.201	0.201	0.202	0.231	0.205	0.201	0.174	0.204	0.199	0.200	0.201	0.171	0.200	0.200	0.205	0.204	0.174	0.203	0.171	0.202	0.172	0.201	0.203	-0.726	-0.738	-0.748	-0.738	-0.738	-0.738	-0.738	-0.749	-0.738	-0.738	-0.738	-0.727	-0.738	-0.738	-0.737	-0.737	-0.739	-0.749	-0.738	-0.737	-0.736	-0.737	-0.737	-0.738	-0.726	-0.737	-0.726	-0.736	-0.738	-0.737	-0.738	-0.726	-0.137	0.198	-0.737	2016_7_19_16_59_02
FLQS307KGRWV____	-0.126	-0.123	-0.122	-0.122	-0.093	-0.092	-0.122	-0.094	-0.094	-0.122	-0.122	-0.094	-0.093	-0.122	-0.122	-0.095	-0.122	-0.094	-0.122	-0.122	-0.096	-0.121	-0.121	-0.122	-0.095	-0.095	-0.122	-0.096	-0.122	-0.093	-0.121	-0.122	-0.057	-0.028	-0.031	-0.055	0.008	0.009	-0.055	0.038	-0.056	-0.058	-0.058	-0.056	0.008	-0.059	-0.056	-0.031	-0.057	0.038	-0.058	-0.055	-0.032	-0.032	-0.032	-0.059	-0.030	-0.031	-0.056	-0.032	-0.057	-0.056	-0.054	-0.056	0.625	0.625	0.626	0.627	0.637	0.636	0.627	0.635	0.639	0.627	0.627	0.639	0.637	0.628	0.627	0.637	0.627	0.635	0.627	0.627	0.637	0.626	0.626	0.628	0.637	0.637	0.627	0.637	0.627	0.639	0.627	0.627	-0.111	-0.037	0.631	2016_7_19_16_59_02
FLQS3072GRWV____	-0.166	-0.195	-0.223	-0.166	-0.195	-0.195	-0.166	-0.195	-0.194	-0.195	-0.195	-0.165	-0.195	-0.194	-0.195	-0.194	-0.225	-0.195	-0.195	-0.194	-0.195	-0.166	-0.166	-0.194	-0.166	-0.194	-0.194	-0.195	-0.194	-0.195	-0.195	-0.194	0.042	0.011	-0.019	0.034	0.011	0.011	0.034	0.009	0.009	0.033	0.033	0.037	0.011	0.008	0.010	0.009	0.007	0.009	0.008	0.010	0.008	0.010	0.010	0.008	0.013	0.009	0.033	0.008	0.010	0.009	0.011	0.033	-0.718	-0.728	-0.738	-0.717	-0.728	-0.728	-0.717	-0.728	-0.728	-0.729	-0.729	-0.717	-0.728	-0.728	-0.728	-0.728	-0.740	-0.728	-0.728	-0.728	-0.728	-0.716	-0.716	-0.728	-0.716	-0.728	-0.729	-0.728	-0.728	-0.728	-0.728	-0.729	-0.190	0.015	-0.726	2016_7_19_16_59_02
FLQS305NGRWM____	0.066	0.067	0.068	0.039	0.067	0.068	0.039	0.039	0.066	0.039	0.039	0.039	0.067	0.039	0.067	0.040	0.039	0.039	0.039	0.068	0.066	0.066	0.066	0.039	0.039	0.040	0.040	0.066	0.039	0.066	0.067	0.040	0.025	0.057	0.062	0.031	0.025	0.031	0.031	0.025	0.086	0.031	0.031	0.029	0.025	0.062	0.031	0.032	0.030	0.025	-0.003	0.035	0.060	0.060	0.060	0.062	0.029	0.032	0.033	0.060	0.029	0.030	0.033	0.033	0.026	0.025	0.025	0.015	0.026	0.026	0.015	0.015	0.024	0.014	0.014	0.014	0.026	0.013	0.026	0.015	0.014	0.015	0.017	0.026	0.025	0.024	0.024	0.013	0.014	0.015	0.015	0.025	0.014	0.025	0.026	0.015	0.052	0.038	0.020	2016_7_19_16_59_03
FLQS305DGRWM____	0.042	0.014	0.015	0.041	0.042	0.014	0.041	0.015	0.013	0.014	0.014	0.040	0.042	0.013	0.043	0.014	0.043	0.015	0.015	0.015	0.043	0.042	0.042	0.013	0.043	0.014	0.015	0.043	0.042	0.013	0.013	0.015	-0.004	-0.003	-0.005	-0.002	-0.005	-0.003	-0.002	-0.005	-0.060	-0.004	-0.004	-0.000	-0.005	-0.004	-0.004	-0.003	-0.003	-0.005	-0.005	-0.004	-0.004	0.000	0.000	-0.004	-0.005	-0.003	-0.004	-0.004	0.020	-0.004	-0.005	-0.004	0.017	0.006	0.007	0.017	0.018	0.006	0.017	0.006	0.008	0.006	0.006	0.016	0.018	0.005	0.018	0.006	0.018	0.006	0.006	0.006	0.017	0.017	0.017	0.005	0.017	0.006	0.006	0.017	0.016	0.005	0.006	0.006	0.026	-0.005	0.011	2016_7_19_16_59_03
FLQS3057GRWM____	-0.016	-0.015	0.026	-0.016	-0.015	-0.014	-0.016	-0.016	-0.015	-0.018	-0.018	-0.017	-0.015	-0.017	-0.017	-0.017	-0.015	-0.016	-0.017	0.012	-0.016	-0.018	-0.018	-0.017	-0.016	-0.017	-0.017	-0.016	-0.016	-0.015	-0.016	-0.017	-0.018	-0.017	0.011	-0.018	-0.105	-0.013	-0.018	-0.106	-0.019	-0.039	-0.039	-0.020	-0.105	-0.016	-0.018	-0.018	-0.017	-0.106	-0.018	-0.020	-0.018	-0.014	-0.014	-0.016	-0.042	-0.018	-0.017	-0.018	-0.044	-0.020	-0.041	-0.017	-0.005	-0.005	0.010	-0.006	-0.002	-0.005	-0.006	-0.002	-0.006	-0.006	-0.006	-0.006	-0.002	-0.007	-0.006	-0.006	-0.005	-0.002	-0.006	0.005	-0.006	-0.006	-0.006	-0.007	-0.004	-0.006	-0.006	-0.006	-0.005	-0.005	-0.004	-0.006	-0.014	-0.031	-0.004	2016_7_19_16_59_03
