SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30X6GRWY____	-54.711	-54.851	-54.885	-54.813	-54.711	-54.746	-54.703	-54.818	-54.703	-55.053	-54.650	-54.808	-54.598	-54.475	-54.178	-54.213	-53.408	-53.863	-53.933	-54.178	-53.828	-54.633	-53.723	-53.723	-53.828	-53.758	-53.688	-53.688	-53.618	-53.828	-53.898	-53.968	-131.447	-131.412	-131.372	-131.552	-131.550	-131.657	-131.778	-131.830	-131.463	-131.638	-131.832	-131.918	-132.058	-131.939	-132.128	-132.093	-132.408	-132.163	-131.813	-132.443	-132.478	-131.603	-132.548	-132.513	-132.478	-132.618	-132.653	-132.758	-132.758	-132.478	-132.338	-132.478	247.079	247.022	247.003	247.058	247.095	247.099	247.134	247.099	247.085	246.982	247.161	247.116	247.216	247.243	247.382	247.364	247.711	247.504	247.425	247.430	247.565	247.133	247.614	247.609	247.565	247.612	247.643	247.659	247.685	247.565	247.518	247.513	2016_7_19_16_57_51
FLQS30X6GRWV____	-54.313	-54.454	-54.539	-54.455	-54.317	-54.469	-54.354	-54.469	-54.294	-54.644	-54.294	-54.357	-54.189	-54.119	-53.769	-53.804	-53.068	-53.454	-53.477	-53.767	-53.417	-54.224	-53.313	-53.337	-53.418	-53.349	-53.280	-53.278	-53.210	-53.418	-53.489	-53.557	-131.692	-131.660	-131.629	-131.765	-131.796	-131.909	-131.978	-132.084	-131.664	-131.839	-132.084	-132.083	-132.259	-132.189	-132.329	-132.364	-132.621	-132.434	-132.020	-132.647	-132.685	-131.804	-132.759	-132.723	-132.683	-132.819	-132.859	-132.969	-132.973	-132.687	-132.609	-132.685	247.866	247.809	247.772	247.825	247.881	247.841	247.895	247.868	247.869	247.766	247.933	247.909	247.999	248.014	248.165	248.157	248.470	248.298	248.227	248.214	248.350	247.916	248.399	248.385	248.349	248.395	248.426	248.443	248.469	248.350	248.311	248.298	2016_7_19_16_57_52
FLQS30WFGRWV____	-54.805	-54.992	-55.027	-54.957	-54.852	-54.843	-54.846	-54.957	-54.773	-55.132	-54.781	-54.887	-54.677	-54.608	-54.327	-54.292	-53.557	-54.012	-54.012	-54.327	-53.907	-54.782	-53.802	-53.828	-53.977	-53.837	-53.837	-53.837	-53.697	-53.907	-54.047	-54.047	-131.454	-131.474	-131.439	-131.579	-131.614	-131.665	-131.738	-131.894	-131.417	-131.649	-131.841	-131.929	-131.999	-131.946	-132.139	-132.034	-132.419	-132.244	-131.824	-132.454	-132.489	-131.614	-132.559	-132.478	-132.489	-132.629	-132.664	-132.769	-132.769	-132.489	-132.349	-132.489	247.161	247.094	247.076	247.123	247.168	247.179	247.189	247.172	247.167	247.069	247.229	247.203	247.292	247.310	247.443	247.440	247.772	247.576	247.512	247.491	247.652	247.194	247.702	247.680	247.626	247.699	247.704	247.720	247.772	247.652	247.579	247.600	2016_7_19_16_57_52
FLQS30VBGRWV____	-54.631	-54.710	-54.745	-54.675	-54.631	-54.639	-54.603	-54.709	-54.500	-54.882	-54.542	-54.646	-54.437	-54.370	-54.018	-54.071	-53.336	-53.665	-53.733	-54.036	-53.686	-54.434	-53.581	-53.583	-53.666	-53.616	-53.529	-53.527	-53.476	-53.627	-53.756	-53.826	-131.579	-131.492	-131.451	-131.597	-131.684	-131.767	-131.838	-131.944	-131.487	-131.691	-131.908	-131.944	-132.084	-132.012	-132.145	-132.174	-132.489	-132.264	-131.839	-132.524	-132.559	-131.630	-132.629	-132.575	-132.533	-132.699	-132.714	-132.820	-132.839	-132.544	-132.419	-132.559	247.248	247.205	247.186	247.234	247.264	247.274	247.298	247.275	247.282	247.172	247.332	247.299	247.397	247.411	247.562	247.547	247.868	247.711	247.622	247.613	247.748	247.329	247.798	247.789	247.752	247.795	247.830	247.846	247.868	247.768	247.701	247.696	2016_7_19_16_57_52
FLQS30UFGRWV____	-54.767	-54.904	-54.942	-54.870	-54.766	-54.802	-54.767	-54.872	-54.695	-55.045	-54.703	-54.806	-54.593	-54.526	-54.174	-54.210	-53.476	-53.861	-53.929	-54.173	-53.823	-54.627	-53.719	-53.741	-53.825	-53.755	-53.686	-53.687	-53.617	-53.824	-53.895	-53.963	-131.499	-131.502	-131.426	-131.573	-131.603	-131.713	-131.783	-131.887	-131.462	-131.637	-131.884	-131.923	-132.062	-131.989	-132.129	-132.096	-132.416	-132.241	-131.815	-132.448	-132.486	-131.605	-132.555	-132.520	-132.481	-132.625	-132.660	-132.767	-132.770	-132.488	-132.348	-132.486	247.185	247.134	247.108	247.158	247.201	247.205	247.228	247.206	247.206	247.103	247.268	247.236	247.336	247.349	247.501	247.483	247.804	247.635	247.545	247.550	247.686	247.253	247.735	247.721	247.684	247.732	247.763	247.779	247.805	247.686	247.638	247.634	2016_7_19_16_57_52
FLQS30TYGRWV____	-54.501	-54.641	-54.676	-54.605	-54.508	-54.536	-54.503	-54.606	-54.432	-54.779	-54.439	-54.543	-54.333	-54.262	-53.913	-53.948	-53.212	-53.598	-53.668	-53.911	-53.560	-54.363	-53.458	-53.513	-53.562	-53.492	-53.423	-53.423	-53.353	-53.563	-53.633	-53.701	-131.559	-131.526	-131.484	-131.632	-131.669	-131.772	-131.843	-131.947	-131.520	-131.695	-131.943	-131.981	-132.124	-132.010	-132.187	-132.159	-132.479	-132.301	-131.879	-132.510	-132.546	-131.664	-132.614	-132.610	-132.543	-132.688	-132.723	-132.827	-132.831	-132.549	-132.404	-132.545	247.830	247.773	247.754	247.803	247.845	247.850	247.873	247.851	247.850	247.748	247.912	247.880	247.979	247.988	248.145	248.127	248.449	248.279	248.189	248.194	248.330	247.898	248.378	248.357	248.329	248.376	248.407	248.423	248.450	248.329	248.282	248.278	2016_7_19_16_57_52
FLQS30T7GRWV____	-54.656	-54.798	-54.831	-54.764	-54.656	-54.696	-54.662	-54.799	-54.590	-55.006	-54.602	-54.708	-54.490	-54.425	-54.131	-54.108	-53.370	-53.816	-53.886	-54.131	-53.755	-54.524	-53.614	-53.674	-53.758	-53.687	-53.581	-53.583	-53.511	-53.781	-53.827	-53.895	-131.635	-131.591	-131.565	-131.698	-131.740	-131.802	-131.876	-132.010	-131.550	-131.775	-131.970	-132.011	-132.150	-132.076	-132.265	-132.183	-132.556	-132.370	-131.950	-132.580	-132.614	-131.695	-132.693	-132.653	-132.610	-132.755	-132.794	-132.902	-132.906	-132.685	-132.481	-132.617	247.797	247.737	247.721	247.767	247.813	247.808	247.832	247.802	247.808	247.689	247.869	247.836	247.938	247.950	248.088	248.085	248.415	248.221	248.131	248.136	248.281	247.855	248.345	248.317	248.279	248.327	248.372	248.388	248.415	248.282	248.234	248.229	2016_7_19_16_57_52
FLQS30S7GRWV____	-54.375	-54.551	-54.584	-54.514	-54.377	-54.412	-54.410	-54.512	-54.364	-54.686	-54.317	-54.452	-54.259	-54.142	-53.839	-53.874	-53.120	-53.524	-53.536	-53.816	-53.469	-54.237	-53.384	-53.387	-53.470	-53.398	-53.333	-53.329	-53.279	-53.431	-53.559	-53.607	-131.542	-131.507	-131.464	-131.614	-131.643	-131.720	-131.826	-131.965	-131.519	-131.674	-131.890	-131.962	-132.114	-131.994	-132.184	-132.149	-132.458	-132.289	-131.860	-132.490	-132.523	-131.648	-132.604	-132.563	-132.519	-132.664	-132.697	-132.807	-132.814	-132.532	-132.394	-132.525	247.776	247.705	247.686	247.735	247.790	247.789	247.806	247.790	247.777	247.680	247.851	247.812	247.907	247.932	248.073	248.055	248.382	248.206	248.137	248.128	248.262	247.844	248.306	248.298	248.261	248.309	248.338	248.356	248.376	248.277	248.209	248.211	2016_7_19_16_57_53
FLQS30RRGRWV____	-54.429	-54.571	-54.606	-54.535	-54.431	-54.466	-54.432	-54.539	-54.361	-54.708	-54.364	-54.468	-54.260	-54.188	-53.879	-53.877	-53.140	-53.526	-53.592	-53.844	-53.491	-54.292	-53.418	-53.444	-53.526	-53.454	-53.348	-53.382	-53.312	-53.493	-53.594	-53.632	-131.506	-131.473	-131.432	-131.578	-131.610	-131.718	-131.790	-131.896	-131.469	-131.643	-131.890	-131.927	-132.066	-131.993	-132.126	-132.097	-132.462	-132.245	-131.821	-132.455	-132.489	-131.610	-132.592	-132.556	-132.514	-132.660	-132.698	-132.801	-132.803	-132.493	-132.383	-132.492	247.848	247.790	247.771	247.820	247.863	247.867	247.891	247.867	247.868	247.765	247.931	247.898	247.997	248.012	248.147	248.144	248.473	248.297	248.208	248.210	248.347	247.915	248.389	248.374	248.337	248.386	248.431	248.434	248.460	248.346	248.292	248.295	2016_7_19_16_57_53
FLQS30R2GRWV____	-54.922	-55.054	-55.089	-55.025	-54.924	-54.960	-54.923	-55.031	-54.853	-55.202	-54.860	-55.019	-54.754	-54.685	-54.389	-54.424	-53.636	-54.074	-54.084	-54.389	-54.039	-54.844	-53.934	-53.941	-54.025	-53.969	-53.886	-53.899	-53.829	-53.984	-54.109	-54.179	-131.249	-131.263	-131.228	-131.354	-131.352	-131.459	-131.563	-131.637	-131.211	-131.384	-131.631	-131.718	-131.811	-131.738	-131.928	-131.893	-132.205	-132.033	-131.603	-132.243	-132.278	-131.403	-132.348	-132.302	-132.264	-132.418	-132.442	-132.558	-132.558	-132.270	-132.138	-132.278	247.068	247.021	247.003	247.046	247.083	247.087	247.116	247.088	247.087	246.985	247.150	247.105	247.217	247.232	247.371	247.352	247.692	247.504	247.434	247.419	247.554	247.121	247.604	247.594	247.557	247.601	247.635	247.648	247.674	247.573	247.507	247.502	2016_7_19_16_57_53
FLQS30QXGRWV____	-54.276	-54.416	-54.453	-54.379	-54.277	-54.312	-54.275	-54.384	-54.207	-54.556	-54.211	-54.314	-54.105	-54.037	-53.684	-53.719	-52.981	-53.369	-53.438	-53.682	-53.332	-54.139	-53.224	-53.248	-53.331	-53.260	-53.191	-53.192	-53.122	-53.328	-53.399	-53.471	-131.592	-131.591	-131.521	-131.696	-131.694	-131.802	-131.903	-131.979	-131.556	-131.731	-131.973	-132.044	-132.152	-132.078	-132.214	-132.179	-132.493	-132.321	-131.899	-132.531	-132.565	-131.695	-132.633	-132.601	-132.561	-132.703	-132.735	-132.845	-132.848	-132.600	-132.461	-132.565	247.304	247.252	247.228	247.282	247.320	247.323	247.352	247.323	247.325	247.222	247.387	247.359	247.453	247.467	247.619	247.601	247.923	247.753	247.663	247.668	247.803	247.371	247.853	247.840	247.803	247.851	247.881	247.897	247.923	247.810	247.763	247.751	2016_7_19_16_57_53
FLQS30QPGRWV____	-54.548	-54.686	-54.723	-54.651	-54.548	-54.581	-54.548	-54.651	-54.479	-54.824	-54.492	-54.594	-54.372	-54.316	-53.959	-53.997	-53.257	-53.606	-53.675	-53.955	-53.608	-54.412	-53.517	-53.525	-53.610	-53.552	-53.471	-53.471	-53.400	-53.565	-53.678	-53.743	-131.429	-131.398	-131.360	-131.504	-131.532	-131.642	-131.713	-131.815	-131.390	-131.564	-131.811	-131.850	-131.989	-131.916	-132.052	-131.991	-132.335	-132.126	-131.707	-132.370	-132.369	-131.503	-132.424	-132.439	-132.362	-132.494	-132.537	-132.651	-132.652	-132.407	-132.265	-132.403	247.308	247.251	247.232	247.281	247.324	247.328	247.351	247.329	247.327	247.226	247.387	247.355	247.459	247.469	247.622	247.599	247.926	247.765	247.675	247.672	247.801	247.370	247.843	247.842	247.799	247.840	247.877	247.894	247.920	247.822	247.759	247.755	2016_7_19_16_57_53
FLQS30QMGRWV____	-54.481	-54.583	-54.656	-54.548	-54.482	-54.517	-54.482	-54.587	-54.374	-54.762	-54.417	-54.518	-54.311	-54.236	-53.889	-53.922	-53.190	-53.575	-53.642	-53.889	-53.538	-54.341	-53.439	-53.456	-53.539	-53.470	-53.401	-53.399	-53.331	-53.539	-53.610	-53.676	-131.446	-131.415	-131.375	-131.520	-131.550	-131.656	-131.724	-131.829	-131.411	-131.584	-131.833	-131.865	-132.008	-131.936	-132.074	-132.076	-132.350	-132.183	-131.800	-132.387	-132.422	-131.548	-132.496	-132.458	-132.422	-132.562	-132.599	-132.703	-132.705	-132.426	-132.283	-132.421	247.353	247.310	247.277	247.339	247.369	247.372	247.395	247.373	247.387	247.270	247.436	247.404	247.502	247.519	247.669	247.657	247.971	247.802	247.720	247.717	247.852	247.421	247.900	247.888	247.852	247.899	247.930	247.946	247.972	247.853	247.805	247.801	2016_7_19_16_57_53
FLQS30Q9GRWY____	-54.483	-54.623	-54.658	-54.586	-54.484	-54.517	-54.483	-54.586	-54.414	-54.761	-54.422	-54.494	-54.311	-54.247	-53.894	-53.928	-53.195	-53.594	-53.646	-53.889	-53.559	-54.345	-53.454	-53.462	-53.543	-53.489	-53.405	-53.419	-53.349	-53.559	-53.629	-53.699	-131.541	-131.508	-131.470	-131.613	-131.643	-131.751	-131.819	-131.922	-131.506	-131.680	-131.926	-131.929	-132.102	-131.995	-132.164	-132.136	-132.404	-132.291	-131.848	-132.479	-132.536	-131.644	-132.606	-132.512	-132.509	-132.676	-132.686	-132.816	-132.816	-132.536	-132.396	-132.536	247.758	247.701	247.683	247.731	247.774	247.778	247.801	247.779	247.778	247.677	247.840	247.814	247.908	247.916	248.072	248.056	248.369	248.203	248.117	248.122	248.253	247.826	248.303	248.286	248.255	248.300	248.333	248.347	248.373	248.253	248.206	248.201	2016_7_19_16_57_53
FLQS30Q9GRWV____	-54.300	-54.433	-54.468	-54.397	-54.300	-54.330	-54.295	-54.401	-54.230	-54.573	-54.230	-54.335	-54.125	-54.056	-53.708	-53.740	-53.010	-53.390	-53.460	-53.775	-53.356	-54.160	-53.250	-53.276	-53.357	-53.290	-53.221	-53.221	-53.215	-53.358	-53.425	-53.496	-131.643	-131.602	-131.560	-131.708	-131.748	-131.846	-131.917	-132.021	-131.608	-131.770	-132.028	-132.063	-132.203	-132.087	-132.228	-132.238	-132.553	-132.378	-131.958	-132.588	-132.623	-131.748	-132.693	-132.658	-132.617	-132.762	-132.796	-132.902	-132.903	-132.623	-132.483	-132.620	247.334	247.279	247.259	247.308	247.350	247.354	247.378	247.354	247.355	247.252	247.419	247.386	247.485	247.493	247.643	247.633	247.952	247.784	247.695	247.673	247.834	247.402	247.884	247.869	247.832	247.879	247.910	247.926	247.928	247.833	247.787	247.781	2016_7_19_16_57_53
FLQS30Q3GRWV____	-54.433	-54.632	-54.607	-54.597	-54.434	-54.597	-54.433	-54.597	-54.422	-54.772	-54.374	-54.457	-54.298	-54.247	-53.897	-53.932	-53.197	-53.582	-53.594	-53.897	-53.547	-54.296	-53.442	-53.442	-53.547	-53.464	-53.407	-53.397	-53.337	-53.547	-53.617	-53.687	-131.640	-131.657	-131.566	-131.762	-131.742	-131.902	-131.924	-132.077	-131.657	-131.832	-132.028	-132.112	-132.202	-132.182	-132.322	-132.287	-132.602	-132.357	-131.958	-132.637	-132.672	-131.745	-132.742	-132.707	-132.672	-132.801	-132.847	-132.942	-132.952	-132.672	-132.532	-132.672	247.746	247.674	247.670	247.703	247.761	247.725	247.789	247.752	247.752	247.649	247.827	247.809	247.882	247.898	248.049	248.030	248.351	248.171	248.106	248.096	248.231	247.813	248.281	248.276	248.231	248.282	248.310	248.328	248.351	248.231	248.184	248.179	2016_7_19_16_57_54
FLQS30Q2GRWV____	-54.571	-54.711	-54.734	-54.676	-54.559	-54.609	-54.575	-54.683	-54.489	-54.839	-54.489	-54.611	-54.409	-54.329	-54.034	-54.023	-53.327	-53.719	-53.789	-54.034	-53.676	-54.489	-53.579	-53.628	-53.676	-53.614	-53.544	-53.544	-53.474	-53.684	-53.754	-53.824	-131.633	-131.601	-131.568	-131.707	-131.743	-131.847	-131.918	-132.025	-131.603	-131.778	-132.023	-132.056	-132.196	-132.083	-132.268	-132.239	-132.559	-132.373	-132.023	-132.583	-132.625	-131.743	-132.688	-132.691	-132.620	-132.758	-132.863	-132.898	-132.898	-132.618	-132.548	-132.618	247.168	247.111	247.098	247.141	247.189	247.187	247.210	247.187	247.194	247.091	247.258	247.218	247.315	247.327	247.465	247.464	247.771	247.597	247.518	247.512	247.651	247.215	247.697	247.679	247.651	247.694	247.736	247.741	247.767	247.647	247.611	247.595	2016_7_19_16_57_54
FLQS30PHGRWY____	-54.494	-54.571	-54.606	-54.599	-54.494	-54.529	-54.494	-54.542	-54.362	-54.774	-54.368	-54.529	-54.267	-54.249	-53.899	-53.934	-53.146	-53.531	-53.594	-53.899	-53.549	-54.284	-53.444	-53.450	-53.535	-53.479	-53.398	-53.394	-53.325	-53.491	-53.619	-53.689	-131.577	-131.492	-131.447	-131.647	-131.682	-131.787	-131.857	-131.915	-131.485	-131.717	-131.909	-131.997	-132.083	-132.067	-132.207	-132.172	-132.489	-132.265	-131.884	-132.522	-132.557	-131.682	-132.627	-132.588	-132.544	-132.697	-132.722	-132.830	-132.832	-132.553	-132.417	-132.557	247.281	247.239	247.219	247.253	247.297	247.300	247.324	247.315	247.316	247.199	247.379	247.332	247.443	247.447	247.598	247.580	247.921	247.744	247.663	247.646	247.781	247.375	247.831	247.823	247.785	247.828	247.862	247.880	247.906	247.802	247.734	247.729	2016_7_19_16_57_54
FLQS30NWGRWV____	-54.334	-54.475	-54.509	-54.438	-54.335	-54.367	-54.334	-54.439	-54.266	-54.613	-54.271	-54.376	-54.160	-54.096	-53.745	-53.745	-53.005	-53.426	-53.498	-53.739	-53.356	-54.196	-53.246	-53.309	-53.391	-53.282	-53.212	-53.215	-53.177	-53.353	-53.462	-53.528	-131.361	-131.325	-131.289	-131.433	-131.463	-131.570	-131.636	-131.744	-131.323	-131.497	-131.745	-131.779	-131.920	-131.848	-131.947	-131.922	-132.268	-132.090	-131.664	-132.299	-132.299	-131.462	-132.405	-132.366	-132.326	-132.475	-132.508	-132.582	-132.611	-132.337	-132.190	-132.330	247.329	247.271	247.253	247.301	247.345	247.349	247.372	247.349	247.348	247.246	247.412	247.378	247.480	247.492	247.638	247.634	247.962	247.779	247.687	247.694	247.836	247.396	247.893	247.864	247.827	247.890	247.921	247.931	247.950	247.843	247.780	247.777	2016_7_19_16_57_54
FLQS30MRGRWY____	-54.324	-54.431	-54.498	-54.429	-54.289	-54.358	-54.325	-54.431	-54.256	-54.602	-54.260	-54.364	-54.151	-54.084	-53.734	-53.768	-53.034	-53.420	-53.487	-53.731	-53.382	-54.150	-53.277	-53.302	-53.386	-53.314	-53.246	-53.243	-53.175	-53.384	-53.453	-53.521	-131.431	-131.401	-131.358	-131.505	-131.536	-131.642	-131.711	-131.817	-131.392	-131.602	-131.816	-131.852	-131.989	-131.918	-132.055	-132.023	-132.341	-132.164	-131.745	-132.374	-132.409	-131.537	-132.479	-132.443	-132.406	-132.547	-132.582	-132.687	-132.690	-132.408	-132.270	-132.407	247.349	247.305	247.273	247.322	247.378	247.369	247.392	247.369	247.369	247.272	247.432	247.399	247.499	247.513	247.664	247.647	247.968	247.798	247.709	247.713	247.849	247.430	247.898	247.883	247.847	247.895	247.925	247.942	247.968	247.848	247.801	247.797	2016_7_19_16_57_54
FLQS30MKGRWV____	-54.492	-54.563	-54.598	-54.528	-54.492	-54.511	-54.423	-54.530	-54.355	-54.702	-54.401	-54.504	-54.317	-54.191	-53.897	-53.932	-53.133	-53.518	-53.587	-53.897	-53.547	-54.287	-53.442	-53.441	-53.547	-53.477	-53.340	-53.341	-53.337	-53.477	-53.617	-53.617	-131.575	-131.538	-131.495	-131.644	-131.680	-131.782	-131.854	-131.957	-131.499	-131.715	-131.954	-131.990	-132.135	-132.061	-132.205	-132.170	-132.490	-132.305	-131.885	-132.520	-132.555	-131.675	-132.625	-132.589	-132.555	-132.695	-132.731	-132.838	-132.835	-132.555	-132.415	-132.555	247.263	247.231	247.211	247.260	247.279	247.287	247.331	247.307	247.302	247.206	247.354	247.322	247.414	247.449	247.580	247.562	247.907	247.736	247.647	247.628	247.763	247.354	247.812	247.808	247.763	247.810	247.866	247.882	247.883	247.789	247.716	247.737	2016_7_19_16_57_54
FLQS30MJGRWV____	-54.224	-54.366	-54.400	-54.331	-54.226	-54.261	-54.226	-54.332	-54.157	-54.505	-54.200	-54.270	-54.052	-53.989	-53.636	-53.669	-52.935	-53.380	-53.388	-53.634	-53.281	-54.088	-53.240	-53.238	-53.284	-53.212	-53.145	-53.147	-53.115	-53.283	-53.354	-53.421	-131.500	-131.473	-131.429	-131.580	-131.603	-131.718	-131.792	-131.896	-131.463	-131.637	-131.884	-131.927	-132.059	-131.989	-132.131	-132.097	-132.428	-132.241	-131.816	-132.457	-132.492	-131.609	-132.626	-132.527	-132.478	-132.630	-132.657	-132.771	-132.769	-132.490	-132.351	-132.491	247.363	247.306	247.287	247.336	247.378	247.383	247.407	247.384	247.382	247.280	247.431	247.411	247.512	247.525	247.678	247.661	247.984	247.790	247.723	247.728	247.864	247.431	247.900	247.886	247.861	247.911	247.940	247.956	247.968	247.863	247.816	247.812	2016_7_19_16_57_55
FLQS30MEGRWV____	-54.845	-54.986	-55.021	-54.950	-54.846	-54.881	-54.847	-54.951	-54.777	-55.158	-54.821	-54.893	-54.736	-54.616	-54.316	-54.292	-53.559	-54.001	-54.008	-54.291	-53.966	-54.709	-53.802	-53.865	-53.948	-53.837	-53.812	-53.826	-53.699	-53.966	-54.036	-54.106	-131.374	-131.343	-131.303	-131.450	-131.478	-131.588	-131.660	-131.763	-131.340	-131.511	-131.762	-131.798	-131.939	-131.831	-132.010	-131.970	-132.297	-132.115	-131.689	-132.319	-132.359	-131.481	-132.432	-132.392	-132.349	-132.500	-132.528	-132.639	-132.644	-132.359	-132.219	-132.359	247.234	247.176	247.157	247.206	247.249	247.253	247.277	247.254	247.254	247.139	247.302	247.281	247.361	247.389	247.528	247.531	247.852	247.661	247.593	247.584	247.711	247.301	247.783	247.753	247.716	247.780	247.794	247.805	247.853	247.711	247.664	247.659	2016_7_19_16_57_55
FLQS30LFGRWY____	-54.229	-54.369	-54.404	-54.325	-54.229	-54.264	-54.229	-54.334	-54.159	-54.509	-54.159	-54.264	-54.054	-53.985	-53.634	-53.669	-52.934	-53.319	-53.389	-53.634	-53.284	-54.089	-53.179	-53.199	-53.354	-53.214	-53.144	-53.144	-53.144	-53.284	-53.354	-53.424	-131.626	-131.591	-131.556	-131.687	-131.731	-131.836	-131.906	-132.011	-131.591	-131.766	-132.011	-132.046	-132.186	-132.107	-132.256	-132.221	-132.536	-132.361	-131.941	-132.571	-132.606	-131.731	-132.676	-132.630	-132.606	-132.746	-132.781	-132.886	-132.886	-132.606	-132.466	-132.606	247.864	247.807	247.788	247.838	247.880	247.883	247.907	247.884	247.885	247.781	247.949	247.915	248.014	248.028	248.181	248.163	248.484	248.314	248.225	248.229	248.364	247.932	248.413	248.399	248.338	248.411	248.442	248.458	248.458	248.364	248.317	248.312	2016_7_19_16_57_55
FLQS30KNGRWV____	-54.651	-54.790	-54.827	-54.756	-54.653	-54.687	-54.654	-54.793	-54.582	-54.932	-54.587	-54.692	-54.483	-54.415	-54.123	-54.100	-53.372	-53.749	-53.817	-54.068	-53.755	-54.512	-53.668	-53.674	-53.754	-53.703	-53.617	-53.618	-53.549	-53.773	-53.843	-53.913	-131.576	-131.544	-131.503	-131.649	-131.678	-131.787	-131.861	-131.994	-131.539	-131.711	-131.958	-131.997	-132.137	-132.064	-132.262	-132.177	-132.496	-132.347	-131.901	-132.524	-132.557	-131.682	-132.682	-132.593	-132.581	-132.752	-132.758	-132.839	-132.841	-132.612	-132.472	-132.612	247.764	247.707	247.687	247.736	247.779	247.783	247.806	247.775	247.784	247.680	247.846	247.813	247.912	247.926	248.065	248.060	248.379	248.217	248.124	248.125	248.246	247.832	248.297	248.281	248.250	248.295	248.327	248.339	248.365	248.248	248.201	248.196	2016_7_19_16_57_55
FLQS30K5GRWY____	-54.841	-54.981	-55.001	-54.931	-54.841	-54.876	-54.841	-54.933	-54.771	-55.121	-54.769	-54.874	-54.666	-54.596	-54.246	-54.281	-53.500	-53.883	-54.001	-54.239	-53.896	-54.701	-53.791	-53.805	-53.893	-53.826	-53.754	-53.754	-53.686	-53.966	-53.966	-54.036	-131.500	-131.535	-131.426	-131.575	-131.605	-131.710	-131.780	-131.889	-131.465	-131.640	-131.885	-131.924	-132.060	-131.990	-132.130	-132.095	-132.422	-132.237	-131.815	-132.444	-132.480	-131.605	-132.550	-132.518	-132.476	-132.620	-132.656	-132.763	-132.760	-132.480	-132.340	-132.480	247.057	247.010	246.986	247.035	247.073	247.076	247.100	247.083	247.077	246.975	247.143	247.110	247.208	247.223	247.374	247.356	247.696	247.525	247.417	247.424	247.557	247.125	247.607	247.597	247.558	247.604	247.637	247.653	247.677	247.531	247.510	247.505	2016_7_19_16_57_55
FLQS30K3GRWY____	-54.785	-54.925	-54.960	-54.888	-54.785	-54.823	-54.788	-54.895	-54.715	-55.066	-54.724	-54.827	-54.620	-54.610	-54.260	-54.235	-53.504	-53.945	-53.950	-54.260	-53.850	-54.644	-53.805	-53.805	-53.910	-53.840	-53.770	-53.700	-53.700	-53.854	-53.980	-54.050	-131.570	-131.605	-131.570	-131.648	-131.745	-131.787	-131.858	-131.963	-131.540	-131.713	-131.964	-131.998	-132.142	-132.060	-132.270	-132.181	-132.496	-132.375	-131.898	-132.585	-132.566	-131.681	-132.690	-132.597	-132.620	-132.760	-132.795	-132.900	-132.900	-132.566	-132.480	-132.620	247.099	247.053	247.034	247.073	247.126	247.119	247.143	247.119	247.121	247.017	247.183	247.149	247.248	247.239	247.401	247.397	247.716	247.534	247.460	247.449	247.598	247.169	247.633	247.619	247.584	247.631	247.662	247.704	247.704	247.597	247.537	247.532	2016_7_19_16_57_56
