SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS30YUGRWV____	-0.053	-0.096	-0.057	-0.097	-0.056	-0.098	-0.099	-0.057	-0.056	-0.096	-0.056	-0.056	-0.053	-0.099	-0.099	-0.056	-0.056	-0.058	-0.056	-0.057	-0.056	-0.057	-0.013	-0.012	-0.056	-0.057	-0.098	-0.055	-0.013	-0.056	-0.055	-0.098	0.047	0.009	0.048	0.015	0.049	0.047	0.048	0.047	0.017	0.048	0.087	0.087	0.047	0.017	0.014	0.087	0.087	0.049	0.048	0.088	0.050	0.088	0.013	0.049	0.015	0.088	0.048	0.049	0.013	0.087	0.049	0.082	-0.538	-0.547	-0.540	-0.549	-0.539	-0.558	-0.559	-0.539	-0.531	-0.557	-0.549	-0.549	-0.537	-0.550	-0.549	-0.549	-0.549	-0.540	-0.538	-0.550	-0.539	-0.550	-0.510	-0.519	-0.530	-0.550	-0.558	-0.538	-0.510	-0.549	-0.539	-0.567	-0.064	0.051	-0.543	2016_7_19_17_00_32
FLQS30X6GRWY____	-0.049	-0.051	-0.012	-0.054	-0.056	-0.012	-0.013	-0.013	-0.054	-0.014	-0.014	-0.055	-0.013	-0.053	-0.052	-0.014	-0.014	-0.011	-0.011	-0.053	-0.054	-0.053	-0.054	-0.011	-0.014	-0.053	-0.052	-0.055	-0.054	-0.014	-0.054	-0.011	0.004	0.010	0.051	0.052	0.052	0.050	0.049	0.053	0.053	0.050	0.052	0.055	0.051	0.053	0.051	0.052	0.052	0.051	0.048	0.052	0.052	0.052	0.052	0.089	0.090	0.052	0.050	0.053	0.052	0.052	0.052	0.050	0.144	0.141	0.148	0.128	0.128	0.148	0.148	0.147	0.128	0.147	0.147	0.127	0.147	0.129	0.130	0.147	0.147	0.149	0.149	0.129	0.128	0.129	0.129	0.138	0.137	0.129	0.129	0.128	0.129	0.147	0.128	0.149	-0.034	0.051	0.138	2016_7_19_17_00_32
FLQS30X6GRWV____	-0.151	-0.150	-0.148	-0.109	-0.152	-0.152	-0.153	-0.151	-0.152	-0.154	-0.154	-0.199	-0.151	-0.150	-0.151	-0.154	-0.154	-0.152	-0.152	-0.153	-0.150	-0.153	-0.153	-0.153	-0.153	-0.153	-0.152	-0.150	-0.153	-0.154	-0.150	-0.197	0.116	0.118	0.117	0.117	0.078	0.116	0.079	0.117	0.115	0.117	0.116	0.081	0.120	0.081	0.118	0.116	0.116	0.116	0.081	0.115	0.119	0.115	0.078	0.116	0.116	0.115	0.081	0.116	0.078	0.116	0.080	0.076	-0.038	-0.039	-0.037	-0.018	-0.029	-0.038	-0.029	-0.039	-0.038	-0.040	-0.040	-0.052	-0.039	-0.029	-0.039	-0.040	-0.040	-0.039	-0.030	-0.039	-0.038	-0.039	-0.029	-0.039	-0.039	-0.039	-0.029	-0.038	-0.029	-0.040	-0.029	-0.049	-0.154	0.105	-0.036	2016_7_19_17_00_32
FLQS30WFGRWV____	-0.001	-0.003	-0.001	-0.001	-0.002	-0.003	0.000	0.000	-0.001	0.002	-0.003	-0.002	-0.001	-0.000	-0.039	-0.003	-0.003	0.038	0.036	0.036	-0.002	0.036	0.037	0.035	0.035	0.036	-0.004	-0.002	0.037	-0.003	-0.001	-0.003	-0.049	-0.007	-0.045	-0.042	-0.044	-0.045	-0.009	-0.007	-0.044	-0.008	-0.006	-0.042	-0.045	-0.043	-0.045	-0.006	-0.006	-0.013	-0.046	-0.044	-0.007	-0.044	-0.044	-0.044	-0.044	-0.044	-0.044	-0.044	-0.044	-0.006	-0.044	-0.046	-0.168	-0.180	-0.169	-0.170	-0.170	-0.170	-0.178	-0.179	-0.169	-0.178	-0.180	-0.171	-0.169	-0.169	-0.187	-0.180	-0.180	-0.160	-0.151	-0.152	-0.179	-0.152	-0.152	-0.153	-0.153	-0.152	-0.171	-0.170	-0.152	-0.180	-0.170	-0.170	0.008	-0.033	-0.168	2016_7_19_17_00_32
FLQS30VBGRWV____	-0.026	-0.065	-0.064	-0.026	-0.024	-0.027	-0.026	-0.026	-0.027	-0.026	-0.028	-0.025	-0.022	-0.028	-0.060	-0.028	-0.028	-0.026	-0.063	-0.028	-0.026	-0.028	-0.062	-0.027	-0.027	-0.028	-0.027	0.013	-0.062	-0.028	-0.024	-0.027	0.007	0.007	-0.030	0.043	0.004	0.007	0.008	0.006	0.042	0.008	0.041	0.006	-0.030	0.039	0.007	0.041	0.041	0.039	0.041	0.041	0.007	0.041	0.042	0.043	0.042	0.041	0.043	0.040	0.042	0.041	0.006	0.043	0.009	-0.009	0.000	-0.001	0.011	0.009	0.009	0.009	-0.001	0.008	-0.001	0.009	0.020	-0.001	-0.006	-0.001	-0.001	0.000	-0.017	-0.001	0.009	-0.001	-0.017	-0.001	-0.001	-0.001	-0.001	0.018	-0.017	-0.001	0.009	-0.001	-0.032	0.025	0.001	2016_7_19_17_00_32
FLQS30UFGRWV____	0.062	0.103	0.065	0.104	0.063	0.063	0.104	0.104	0.103	0.104	0.064	0.106	0.064	0.103	0.064	0.064	0.064	0.106	0.064	0.107	0.105	0.107	0.064	0.061	0.103	0.107	0.062	0.103	0.064	0.064	0.104	0.061	-0.044	-0.045	-0.046	-0.047	-0.043	-0.044	-0.046	-0.044	-0.048	-0.047	-0.043	-0.011	-0.042	-0.045	-0.047	-0.043	-0.043	-0.044	-0.081	-0.045	-0.047	-0.045	-0.010	-0.045	-0.044	-0.045	-0.043	-0.047	-0.010	-0.043	-0.080	-0.044	-0.158	-0.139	-0.156	-0.138	-0.158	-0.158	-0.138	-0.138	-0.138	-0.138	-0.157	-0.147	-0.158	-0.139	-0.157	-0.157	-0.157	-0.138	-0.147	-0.137	-0.138	-0.137	-0.166	-0.158	-0.139	-0.137	-0.158	-0.139	-0.166	-0.157	-0.130	-0.158	0.084	-0.044	-0.148	2016_7_19_17_00_32
FLQS30TYGRWV____	-0.015	-0.011	-0.051	-0.052	-0.053	-0.016	-0.053	-0.054	-0.051	-0.055	-0.053	-0.054	-0.055	-0.054	-0.054	-0.053	-0.053	-0.013	-0.013	-0.014	-0.013	-0.014	-0.052	-0.055	-0.013	-0.014	-0.053	-0.052	-0.052	-0.053	-0.016	-0.013	0.046	0.006	0.005	0.043	0.045	0.049	0.045	0.004	0.044	0.003	0.046	0.046	0.004	0.046	0.005	0.046	0.046	0.007	0.044	0.044	0.046	0.044	0.008	0.044	0.044	0.044	0.044	0.046	0.008	0.046	0.044	0.045	0.040	0.052	0.034	0.024	0.023	0.040	0.024	0.033	0.025	0.033	0.024	0.023	0.033	0.022	0.032	0.024	0.024	0.051	0.042	0.041	0.041	0.041	0.034	0.023	0.041	0.041	0.023	0.023	0.034	0.024	0.040	0.041	-0.038	0.034	0.033	2016_7_19_17_00_33
FLQS30T7GRWV____	-0.008	-0.008	-0.010	-0.007	-0.010	-0.008	-0.007	0.029	-0.008	0.031	-0.009	-0.010	-0.008	-0.008	-0.007	-0.009	-0.009	-0.008	-0.007	-0.007	-0.005	-0.007	-0.009	-0.007	0.030	-0.007	-0.007	-0.010	-0.009	-0.009	0.035	-0.007	0.056	0.021	0.051	0.056	0.054	0.022	0.053	0.019	0.056	0.020	0.055	0.056	0.055	0.021	0.023	0.055	0.055	0.054	0.022	0.022	0.019	0.022	0.020	0.056	0.056	0.022	0.023	0.020	0.020	0.055	0.018	0.019	-0.014	-0.004	-0.013	-0.014	-0.014	-0.005	-0.012	0.013	-0.014	0.013	-0.015	-0.014	-0.013	-0.004	-0.005	-0.015	-0.015	-0.013	-0.004	-0.005	-0.003	-0.005	-0.005	-0.013	0.004	-0.005	-0.004	-0.006	-0.005	-0.015	0.015	-0.004	-0.003	0.037	-0.007	2016_7_19_17_00_33
FLQS30S7GRWV____	-0.026	-0.066	-0.065	-0.066	-0.025	-0.066	-0.066	-0.064	-0.065	-0.065	-0.063	-0.024	-0.028	-0.103	-0.064	-0.063	-0.063	-0.026	-0.026	-0.026	-0.061	-0.026	-0.022	-0.021	-0.066	-0.026	-0.105	-0.027	-0.022	-0.063	-0.065	-0.023	0.048	0.086	0.086	0.050	0.085	0.048	0.018	0.051	0.051	0.049	0.017	0.047	0.048	0.051	0.048	0.017	0.017	0.048	0.084	0.049	0.050	0.049	0.049	0.049	0.049	0.049	0.052	0.049	0.049	0.017	0.083	0.046	0.177	0.149	0.150	0.160	0.168	0.159	0.167	0.160	0.160	0.160	0.169	0.180	0.178	0.141	0.161	0.169	0.169	0.179	0.169	0.179	0.161	0.179	0.179	0.180	0.160	0.179	0.140	0.177	0.179	0.169	0.151	0.180	-0.050	0.049	0.167	2016_7_19_17_00_33
FLQS30RRGRWV____	-0.067	-0.067	-0.066	-0.029	-0.070	-0.068	-0.105	-0.068	-0.067	-0.069	-0.067	-0.068	-0.031	-0.066	-0.066	-0.067	-0.067	-0.066	-0.068	-0.066	-0.066	-0.066	-0.030	-0.068	-0.067	-0.066	-0.067	-0.067	-0.030	-0.067	-0.066	-0.067	0.055	0.051	0.050	0.049	0.052	0.017	0.010	0.051	0.054	0.050	0.054	0.056	0.052	0.056	0.054	0.054	0.054	0.054	0.053	0.052	0.054	0.052	0.053	0.053	0.054	0.052	0.053	0.053	0.053	0.054	0.052	0.053	0.096	0.097	0.098	0.115	0.096	0.106	0.090	0.097	0.096	0.097	0.097	0.096	0.113	0.097	0.097	0.097	0.097	0.097	0.096	0.097	0.097	0.097	0.114	0.096	0.097	0.097	0.096	0.096	0.114	0.097	0.098	0.097	-0.064	0.050	0.099	2016_7_19_17_00_33
FLQS30R2GRWV____	0.018	0.058	0.057	0.022	0.020	0.057	0.057	0.058	0.023	0.020	0.056	0.096	0.017	0.018	0.018	0.056	0.056	0.020	0.019	0.020	0.017	0.020	0.020	0.019	0.019	0.020	0.020	0.019	0.020	0.056	0.019	0.021	-0.018	-0.052	-0.053	-0.055	-0.018	-0.055	-0.015	-0.013	-0.017	-0.056	-0.016	-0.020	-0.056	-0.057	-0.054	-0.016	-0.016	-0.055	-0.053	-0.055	-0.056	-0.055	-0.054	-0.053	-0.057	-0.055	-0.018	-0.055	-0.054	-0.016	-0.053	-0.053	0.059	0.087	0.086	0.070	0.060	0.087	0.076	0.077	0.062	0.071	0.077	0.095	0.069	0.069	0.068	0.077	0.077	0.070	0.069	0.069	0.069	0.069	0.070	0.070	0.070	0.069	0.060	0.069	0.070	0.077	0.069	0.070	0.032	-0.042	0.072	2016_7_19_17_00_33
FLQS30QXGRWV____	-0.012	-0.014	-0.055	-0.012	-0.014	-0.014	-0.015	-0.014	-0.016	-0.012	-0.013	-0.014	0.029	-0.014	-0.014	-0.013	-0.013	-0.014	-0.013	-0.015	-0.015	-0.015	-0.016	-0.054	-0.053	-0.015	-0.013	-0.013	-0.016	-0.013	-0.011	-0.055	0.005	0.006	0.004	0.006	0.005	0.007	0.008	0.005	0.006	0.007	0.002	0.047	0.006	0.005	0.005	0.002	0.002	0.004	0.005	0.004	0.004	0.004	0.004	0.002	0.002	0.004	0.003	0.040	0.004	0.002	0.040	0.003	-0.014	-0.015	-0.034	-0.014	-0.015	-0.015	-0.017	-0.015	-0.017	-0.015	-0.014	-0.025	0.004	-0.015	-0.015	-0.014	-0.014	-0.015	-0.014	-0.016	-0.015	-0.016	-0.016	-0.033	-0.033	-0.016	-0.014	-0.025	-0.016	-0.014	-0.023	-0.034	-0.018	0.008	-0.018	2016_7_19_17_00_33
FLQS30QPGRWV____	-0.073	-0.071	-0.072	-0.071	-0.071	-0.072	-0.069	-0.074	-0.073	-0.072	-0.073	-0.072	-0.071	-0.072	-0.074	-0.073	-0.073	-0.074	-0.072	-0.073	-0.069	-0.073	-0.073	-0.074	-0.071	-0.073	-0.074	-0.069	-0.073	-0.073	-0.070	-0.074	0.048	0.005	0.046	0.050	0.048	0.047	0.047	0.049	0.013	0.047	0.011	0.011	0.048	0.047	0.047	0.011	0.011	0.049	0.048	0.012	0.048	0.012	0.010	0.049	0.049	0.012	0.047	0.045	0.010	0.011	0.048	0.014	0.017	0.029	0.017	0.017	0.018	0.018	0.019	0.017	0.026	0.018	0.027	0.027	0.018	0.018	0.017	0.027	0.027	0.017	0.017	0.027	0.019	0.027	0.027	0.017	0.018	0.027	0.017	0.020	0.027	0.027	0.019	0.026	-0.072	0.033	0.021	2016_7_19_17_00_33
FLQS30QMGRWV____	0.052	0.055	0.054	0.055	0.055	0.054	0.054	0.054	0.054	0.053	0.054	0.055	0.053	0.059	0.059	0.054	0.054	0.057	0.056	0.055	0.057	0.055	0.057	0.056	0.056	0.055	0.059	0.015	0.057	0.054	0.099	0.058	-0.055	-0.054	-0.051	-0.017	-0.018	-0.020	-0.054	-0.053	-0.017	-0.054	-0.053	-0.054	-0.051	-0.018	-0.018	-0.053	-0.053	-0.018	-0.016	-0.019	-0.052	-0.019	-0.017	-0.018	-0.018	-0.019	-0.015	-0.018	-0.017	-0.053	-0.019	-0.016	0.001	0.002	0.001	-0.008	-0.007	-0.007	0.002	0.001	-0.008	0.002	0.002	0.003	0.000	-0.006	-0.006	0.002	0.002	-0.007	-0.008	-0.007	0.003	-0.007	-0.006	-0.008	-0.006	-0.007	-0.007	-0.026	-0.006	0.002	0.014	-0.007	0.055	-0.032	-0.003	2016_7_19_17_00_33
FLQS30Q9GRWY____	-0.060	-0.060	-0.060	-0.061	-0.062	-0.058	-0.096	-0.061	-0.100	-0.060	-0.061	-0.061	-0.098	-0.098	-0.058	-0.061	-0.061	-0.101	-0.099	-0.100	-0.060	-0.100	-0.097	-0.059	-0.061	-0.100	-0.060	-0.060	-0.097	-0.061	-0.063	-0.060	0.003	0.003	0.003	0.004	0.005	0.006	0.002	0.005	-0.033	0.005	0.004	0.004	0.003	0.001	0.005	0.004	0.004	0.004	0.002	0.002	0.004	0.002	-0.033	0.004	0.003	0.002	0.003	0.005	-0.033	0.004	0.004	0.004	-0.157	-0.158	-0.158	-0.158	-0.159	-0.157	-0.173	-0.159	-0.166	-0.158	-0.159	-0.159	-0.175	-0.174	-0.158	-0.159	-0.159	-0.176	-0.175	-0.175	-0.158	-0.175	-0.166	-0.158	-0.157	-0.175	-0.158	-0.158	-0.166	-0.159	-0.159	-0.158	-0.074	0.000	-0.163	2016_7_19_17_00_33
FLQS30Q9GRWV____	-0.117	-0.116	-0.117	-0.118	-0.120	-0.116	-0.116	-0.117	-0.117	-0.116	-0.082	-0.119	-0.116	-0.116	-0.118	-0.082	-0.082	-0.082	-0.117	-0.117	-0.117	-0.117	-0.117	-0.117	-0.117	-0.117	-0.117	-0.118	-0.117	-0.082	-0.116	-0.118	-0.035	-0.001	-0.002	0.002	0.004	0.001	-0.039	0.003	0.001	-0.037	0.003	0.003	0.004	0.002	0.001	0.003	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.002	0.002	0.001	0.003	0.002	0.001	0.003	0.001	0.003	-0.105	-0.114	-0.114	-0.116	-0.117	-0.115	-0.104	-0.115	-0.115	-0.104	-0.099	-0.116	-0.115	-0.115	-0.114	-0.099	-0.099	-0.099	-0.115	-0.114	-0.115	-0.114	-0.115	-0.115	-0.115	-0.114	-0.115	-0.115	-0.115	-0.099	-0.115	-0.115	-0.112	-0.002	-0.111	2016_7_19_17_00_34
FLQS30Q3GRWV____	0.010	0.011	0.013	0.011	0.011	0.013	0.014	0.012	0.010	0.013	0.011	0.010	0.012	0.013	0.048	0.011	0.011	0.049	0.012	0.050	0.012	0.050	0.048	0.050	0.012	0.050	0.012	0.011	0.048	0.011	0.012	0.012	0.042	0.043	0.043	0.045	0.043	0.044	0.046	0.043	0.045	0.045	0.045	0.044	0.045	0.045	0.048	0.045	0.045	0.047	0.044	0.045	0.043	0.045	0.046	0.045	0.044	0.045	0.045	0.044	0.046	0.045	0.042	0.042	-0.445	-0.445	-0.445	-0.446	-0.445	-0.445	-0.444	-0.444	-0.445	-0.445	-0.446	-0.446	-0.446	-0.444	-0.429	-0.446	-0.446	-0.428	-0.444	-0.428	-0.445	-0.428	-0.428	-0.428	-0.446	-0.428	-0.445	-0.445	-0.428	-0.446	-0.444	-0.445	0.021	0.045	-0.441	2016_7_19_17_00_34
FLQS30Q2GRWV____	-0.081	-0.082	-0.121	-0.120	-0.120	-0.118	-0.121	-0.122	-0.083	-0.121	-0.085	-0.122	-0.122	-0.121	-0.161	-0.085	-0.085	-0.083	-0.084	-0.083	-0.124	-0.083	-0.083	-0.082	-0.122	-0.083	-0.123	-0.122	-0.083	-0.085	-0.123	-0.122	0.012	0.055	0.011	0.012	0.012	0.013	0.015	0.013	0.056	0.013	0.053	0.011	0.013	0.050	0.011	0.053	0.053	0.053	0.052	0.012	0.012	0.012	0.018	-0.025	-0.024	0.012	0.012	-0.025	0.018	0.053	0.049	0.048	-0.158	-0.170	-0.177	-0.177	-0.176	-0.175	-0.177	-0.177	-0.170	-0.177	-0.170	-0.177	-0.177	-0.187	-0.194	-0.170	-0.170	-0.169	-0.171	-0.159	-0.178	-0.159	-0.161	-0.149	-0.167	-0.159	-0.178	-0.167	-0.161	-0.170	-0.187	-0.187	-0.105	0.023	-0.172	2016_7_19_17_00_34
FLQS30PHGRWY____	-0.006	-0.007	-0.003	-0.009	-0.006	-0.005	-0.006	-0.005	-0.010	-0.007	-0.008	-0.007	-0.007	-0.009	-0.052	-0.008	-0.008	-0.007	-0.006	-0.006	-0.007	-0.006	-0.006	-0.007	-0.009	-0.006	-0.005	-0.006	-0.006	-0.008	-0.008	-0.049	-0.000	-0.001	0.002	0.001	0.002	0.008	0.000	0.000	0.001	-0.003	0.004	0.003	0.001	0.004	0.006	0.004	0.004	0.001	0.002	0.001	0.003	0.001	0.002	0.001	0.004	0.001	0.001	0.002	0.002	0.004	0.002	-0.001	-0.021	-0.022	-0.020	-0.022	-0.021	-0.023	-0.021	-0.021	-0.023	-0.021	-0.023	-0.023	-0.022	-0.024	-0.044	-0.023	-0.023	-0.022	-0.021	-0.022	-0.022	-0.022	-0.022	-0.022	-0.024	-0.022	-0.021	-0.021	-0.022	-0.023	-0.023	-0.041	-0.009	0.002	-0.023	2016_7_19_17_00_34
FLQS30NWGRWV____	0.050	0.054	0.014	0.018	0.018	0.052	0.057	0.058	0.055	0.018	0.017	0.015	0.018	0.012	0.050	0.017	0.017	0.052	0.014	0.016	0.050	0.016	0.016	0.052	0.054	0.016	0.014	0.015	0.016	0.017	0.015	0.016	-0.055	-0.054	-0.055	-0.058	-0.056	-0.051	-0.017	-0.052	-0.093	-0.056	-0.055	-0.054	-0.094	-0.090	-0.090	-0.055	-0.055	-0.090	-0.092	-0.055	-0.092	-0.055	-0.055	-0.054	-0.055	-0.055	-0.091	-0.055	-0.055	-0.055	-0.091	-0.054	0.497	0.498	0.480	0.483	0.482	0.497	0.490	0.499	0.509	0.482	0.482	0.480	0.493	0.489	0.506	0.482	0.482	0.507	0.490	0.481	0.506	0.481	0.482	0.497	0.499	0.481	0.490	0.481	0.482	0.482	0.490	0.481	0.029	-0.064	0.489	2016_7_19_17_00_34
FLQS30MRGRWY____	-0.191	-0.188	-0.150	-0.149	-0.151	-0.150	-0.149	-0.151	-0.151	-0.148	-0.190	-0.192	-0.192	-0.151	-0.191	-0.190	-0.190	-0.150	-0.148	-0.189	-0.150	-0.189	-0.189	-0.149	-0.152	-0.189	-0.189	-0.150	-0.189	-0.190	-0.185	-0.150	0.009	0.005	0.059	0.051	0.052	0.100	0.051	0.009	0.010	0.052	0.052	0.052	0.051	0.009	0.052	0.052	0.052	0.009	0.010	0.009	0.049	0.009	0.011	0.053	0.050	0.009	0.013	0.009	0.011	0.052	0.006	0.052	-0.092	-0.090	-0.086	-0.084	-0.085	-0.097	-0.084	-0.073	-0.074	-0.084	-0.103	-0.104	-0.103	-0.073	-0.103	-0.103	-0.103	-0.073	-0.073	-0.092	-0.084	-0.092	-0.092	-0.084	-0.085	-0.092	-0.093	-0.073	-0.092	-0.103	-0.089	-0.085	-0.170	0.034	-0.089	2016_7_19_17_00_34
FLQS30MKGRWV____	-0.081	-0.082	-0.120	-0.119	-0.121	-0.119	-0.120	-0.117	-0.117	-0.118	-0.117	-0.081	-0.082	-0.120	-0.117	-0.117	-0.117	-0.116	-0.119	-0.080	-0.117	-0.080	-0.116	-0.119	-0.121	-0.080	-0.081	-0.083	-0.116	-0.117	-0.081	-0.082	0.065	0.065	0.065	0.063	0.064	0.062	0.024	0.101	0.064	0.065	0.063	0.062	0.062	0.063	0.061	0.063	0.063	0.060	0.061	0.061	0.063	0.061	0.062	0.061	0.062	0.061	0.060	0.063	0.062	0.063	0.063	0.061	0.028	0.027	0.011	0.010	0.010	0.011	0.021	0.002	0.011	0.011	0.012	0.029	0.028	0.011	0.012	0.012	0.012	0.014	0.011	0.030	0.011	0.030	0.012	0.011	0.010	0.030	0.029	0.028	0.012	0.012	0.029	0.029	-0.105	0.062	0.017	2016_7_19_17_00_34
FLQS30MJGRWV____	-0.200	-0.238	-0.198	-0.198	-0.199	-0.199	-0.197	-0.197	-0.195	-0.197	-0.195	-0.195	-0.194	-0.201	-0.200	-0.195	-0.195	-0.193	-0.196	-0.238	-0.199	-0.238	-0.195	-0.195	-0.198	-0.238	-0.196	-0.238	-0.195	-0.195	-0.198	-0.236	0.063	0.029	0.062	0.061	0.059	0.026	0.060	0.026	0.061	0.060	0.058	0.025	0.058	0.058	0.056	0.058	0.058	0.056	0.059	0.060	0.055	0.060	0.026	0.057	0.059	0.060	0.058	0.056	0.026	0.058	0.059	0.061	-0.196	-0.204	-0.194	-0.193	-0.194	-0.185	-0.192	-0.184	-0.192	-0.193	-0.192	-0.183	-0.192	-0.195	-0.193	-0.192	-0.192	-0.191	-0.193	-0.212	-0.192	-0.212	-0.183	-0.191	-0.193	-0.212	-0.192	-0.211	-0.183	-0.192	-0.193	-0.211	-0.204	0.053	-0.195	2016_7_19_17_00_34
FLQS30MEGRWV____	0.404	0.364	0.405	0.406	0.364	0.446	0.447	0.405	0.404	0.403	0.407	0.366	0.405	0.443	0.404	0.407	0.407	0.366	0.365	0.367	0.447	0.367	0.406	0.403	0.403	0.367	0.405	0.366	0.406	0.407	0.369	0.403	-0.018	-0.020	-0.020	-0.060	-0.013	-0.020	-0.020	-0.018	-0.053	-0.015	-0.055	-0.057	-0.020	-0.057	-0.054	-0.055	-0.055	-0.018	-0.059	-0.055	-0.023	-0.055	-0.054	-0.021	-0.056	-0.055	-0.020	-0.054	-0.054	-0.055	-0.062	-0.016	0.254	0.236	0.254	0.265	0.234	0.273	0.274	0.254	0.262	0.252	0.264	0.246	0.255	0.282	0.263	0.264	0.264	0.236	0.246	0.246	0.275	0.246	0.264	0.254	0.263	0.246	0.255	0.246	0.264	0.264	0.249	0.252	0.398	-0.040	0.256	2016_7_19_17_00_34
FLQS30LFGRWY____	0.223	0.224	0.224	0.265	0.224	0.226	0.224	0.223	0.263	0.264	0.222	0.264	0.265	0.263	0.224	0.222	0.222	0.223	0.224	0.223	0.223	0.223	0.225	0.225	0.225	0.223	0.264	0.264	0.225	0.222	0.266	0.263	-0.057	-0.060	-0.060	-0.051	-0.055	-0.058	-0.056	-0.057	-0.050	-0.056	-0.056	-0.008	-0.055	-0.056	-0.059	-0.056	-0.056	-0.058	-0.060	-0.016	-0.058	-0.016	-0.060	-0.059	-0.057	-0.016	-0.011	-0.019	-0.060	-0.056	-0.062	-0.007	0.722	0.723	0.723	0.739	0.721	0.723	0.721	0.722	0.738	0.740	0.721	0.727	0.740	0.740	0.723	0.721	0.721	0.721	0.722	0.711	0.722	0.711	0.723	0.723	0.723	0.711	0.728	0.730	0.723	0.721	0.743	0.726	0.236	-0.048	0.725	2016_7_19_17_00_35
FLQS30KNGRWV____	-0.127	-0.126	-0.127	-0.125	-0.125	-0.126	-0.126	-0.129	-0.124	-0.125	-0.128	-0.129	-0.127	-0.128	-0.128	-0.128	-0.128	-0.127	-0.126	-0.124	-0.125	-0.124	-0.129	-0.128	-0.126	-0.124	-0.128	-0.127	-0.129	-0.128	-0.124	-0.127	0.045	0.044	0.043	0.046	0.049	0.049	0.047	0.044	0.047	0.045	0.048	0.046	0.045	0.045	0.048	0.048	0.048	0.047	0.011	0.009	0.049	0.009	0.047	0.048	0.049	0.009	0.011	0.043	0.047	0.048	0.002	0.049	0.053	0.053	0.053	0.053	0.052	0.052	0.052	0.053	0.053	0.053	0.052	0.052	0.052	0.052	0.052	0.052	0.052	0.052	0.062	0.063	0.053	0.063	0.051	0.051	0.053	0.063	0.062	0.054	0.051	0.052	0.065	0.051	-0.127	0.039	0.054	2016_7_19_17_00_35
FLQS30K5GRWY____	0.027	0.067	0.027	0.062	0.025	0.027	0.064	0.024	0.062	0.063	0.063	0.062	0.064	0.065	0.065	0.063	0.063	0.023	0.023	0.022	0.066	0.022	0.022	0.026	0.063	0.022	0.106	0.064	0.022	0.063	0.063	0.024	-0.054	-0.021	-0.018	-0.014	-0.017	-0.021	-0.052	-0.016	-0.017	-0.052	-0.019	-0.019	-0.019	-0.053	-0.018	-0.019	-0.019	-0.013	-0.048	-0.049	-0.018	-0.049	-0.017	-0.016	-0.019	-0.049	-0.053	-0.020	-0.017	-0.019	-0.019	-0.015	0.044	0.054	0.035	0.050	0.034	0.036	0.061	0.033	0.051	0.060	0.051	0.051	0.052	0.061	0.052	0.051	0.051	0.031	0.041	0.041	0.052	0.041	0.032	0.034	0.052	0.041	0.080	0.052	0.032	0.051	0.051	0.033	0.048	-0.027	0.047	2016_7_19_17_00_35
